ServiceID,Importance,sBandwidth,sCores,rEBandwidth,rECores,rCBandwidth,rCCores
156,381,5,6,2.5,3.0,2.5,3.0
157,489,20,4,10.0,2.0,10.0,2.0
158,12,65,8,32.5,4.0,32.5,4.0
159,376,10,10,5.0,5.0,5.0,5.0
160,359,45,2,22.5,1.0,22.5,1.0
161,88,60,8,30.0,4.0,30.0,4.0
162,335,20,6,10.0,3.0,10.0,3.0
163,96,15,6,7.5,3.0,7.5,3.0
164,337,70,10,35.0,5.0,35.0,5.0
165,267,15,2,7.5,1.0,7.5,1.0
166,193,10,4,5.0,2.0,5.0,2.0
167,262,15,6,7.5,3.0,7.5,3.0
168,441,15,8,7.5,4.0,7.5,4.0
169,283,5,2,2.5,1.0,2.5,1.0
170,178,30,2,15.0,1.0,15.0,1.0
171,308,75,10,37.5,5.0,37.5,5.0
172,87,5,2,2.5,1.0,2.5,1.0
173,334,25,10,12.5,5.0,12.5,5.0
174,280,20,6,10.0,3.0,10.0,3.0
175,451,20,8,10.0,4.0,10.0,4.0
176,382,25,4,12.5,2.0,12.5,2.0
177,129,5,10,2.5,5.0,2.5,5.0
178,239,55,10,27.5,5.0,27.5,5.0
179,199,15,4,7.5,2.0,7.5,2.0
180,336,65,8,32.5,4.0,32.5,4.0
181,390,25,8,12.5,4.0,12.5,4.0
182,282,15,10,7.5,5.0,7.5,5.0
183,449,35,2,17.5,1.0,17.5,1.0
184,165,5,10,2.5,5.0,2.5,5.0
185,174,10,10,5.0,5.0,5.0,5.0
186,223,20,8,10.0,4.0,10.0,4.0
187,281,20,6,10.0,3.0,10.0,3.0
188,202,15,6,7.5,3.0,7.5,3.0
189,407,20,10,10.0,5.0,10.0,5.0
190,357,50,6,25.0,3.0,25.0,3.0
191,240,30,8,15.0,4.0,15.0,4.0
192,56,30,10,15.0,5.0,15.0,5.0
193,196,30,6,15.0,3.0,15.0,3.0
194,201,15,2,7.5,1.0,7.5,1.0
195,395,65,6,32.5,3.0,32.5,3.0
196,264,30,6,15.0,3.0,15.0,3.0
197,228,80,8,40.0,4.0,40.0,4.0
198,387,25,2,12.5,1.0,12.5,1.0
199,130,10,10,5.0,5.0,5.0,5.0
200,344,35,8,17.5,4.0,17.5,4.0
201,16,80,2,40.0,1.0,40.0,1.0
202,427,30,4,15.0,2.0,15.0,2.0
203,497,35,6,17.5,3.0,17.5,3.0
204,34,55,6,27.5,3.0,27.5,3.0
205,479,20,8,10.0,4.0,10.0,4.0
206,30,5,2,2.5,1.0,2.5,1.0
207,108,30,2,15.0,1.0,15.0,1.0
208,275,15,4,7.5,2.0,7.5,2.0
209,152,10,6,5.0,3.0,5.0,3.0
210,45,15,2,7.5,1.0,7.5,1.0
211,179,80,4,40.0,2.0,40.0,2.0
212,27,35,10,17.5,5.0,17.5,5.0
213,86,70,6,35.0,3.0,35.0,3.0
214,438,55,4,27.5,2.0,27.5,2.0
215,36,20,8,10.0,4.0,10.0,4.0
216,474,35,8,17.5,4.0,17.5,4.0
217,51,80,4,40.0,2.0,40.0,2.0
218,184,25,6,12.5,3.0,12.5,3.0
219,488,25,2,12.5,1.0,12.5,1.0
220,15,50,10,25.0,5.0,25.0,5.0
221,80,5,4,2.5,2.0,2.5,2.0
222,93,25,4,12.5,2.0,12.5,2.0
223,361,20,10,10.0,5.0,10.0,5.0
224,425,5,10,2.5,5.0,2.5,5.0
225,172,30,2,15.0,1.0,15.0,1.0
226,445,45,8,22.5,4.0,22.5,4.0
227,429,20,4,10.0,2.0,10.0,2.0
228,491,35,2,17.5,1.0,17.5,1.0
229,271,15,10,7.5,5.0,7.5,5.0
230,169,70,8,35.0,4.0,35.0,4.0
231,386,20,6,10.0,3.0,10.0,3.0
232,402,10,6,5.0,3.0,5.0,3.0
233,55,10,8,5.0,4.0,5.0,4.0
234,377,30,2,15.0,1.0,15.0,1.0
235,148,20,8,10.0,4.0,10.0,4.0
236,321,15,10,7.5,5.0,7.5,5.0
237,232,25,6,12.5,3.0,12.5,3.0
238,483,65,4,32.5,2.0,32.5,2.0
239,54,75,4,37.5,2.0,37.5,2.0
240,435,25,6,12.5,3.0,12.5,3.0
241,366,15,2,7.5,1.0,7.5,1.0
242,74,40,2,20.0,1.0,20.0,1.0
243,274,15,8,7.5,4.0,7.5,4.0
244,411,45,2,22.5,1.0,22.5,1.0
245,256,25,2,12.5,1.0,12.5,1.0
246,481,65,2,32.5,1.0,32.5,1.0
247,471,30,6,15.0,3.0,15.0,3.0
248,249,20,8,10.0,4.0,10.0,4.0
249,71,5,4,2.5,2.0,2.5,2.0
250,368,35,2,17.5,1.0,17.5,1.0
251,175,5,8,2.5,4.0,2.5,4.0
252,329,10,6,5.0,3.0,5.0,3.0
253,323,15,8,7.5,4.0,7.5,4.0
254,394,15,6,7.5,3.0,7.5,3.0
255,79,30,8,15.0,4.0,15.0,4.0
256,301,25,10,12.5,5.0,12.5,5.0
257,410,25,8,12.5,4.0,12.5,4.0
258,440,60,4,30.0,2.0,30.0,2.0
259,219,30,6,15.0,3.0,15.0,3.0
260,194,15,4,7.5,2.0,7.5,2.0
261,102,15,10,7.5,5.0,7.5,5.0
262,49,20,4,10.0,2.0,10.0,2.0
263,221,15,10,7.5,5.0,7.5,5.0
264,205,5,6,2.5,3.0,2.5,3.0
265,84,5,4,2.5,2.0,2.5,2.0
266,313,20,6,10.0,3.0,10.0,3.0
267,452,5,4,2.5,2.0,2.5,2.0
268,448,35,4,17.5,2.0,17.5,2.0
269,198,35,8,17.5,4.0,17.5,4.0
270,486,10,8,5.0,4.0,5.0,4.0
271,83,10,2,5.0,1.0,5.0,1.0
272,21,35,4,17.5,2.0,17.5,2.0
273,161,5,8,2.5,4.0,2.5,4.0
274,236,5,8,2.5,4.0,2.5,4.0
275,139,65,10,32.5,5.0,32.5,5.0
276,493,10,8,5.0,4.0,5.0,4.0
277,150,20,6,10.0,3.0,10.0,3.0
278,182,65,6,32.5,3.0,32.5,3.0
279,97,35,2,17.5,1.0,17.5,1.0
280,253,5,6,2.5,3.0,2.5,3.0
281,469,15,2,7.5,1.0,7.5,1.0
282,33,75,6,37.5,3.0,37.5,3.0
283,3,50,8,25.0,4.0,25.0,4.0
284,499,25,8,12.5,4.0,12.5,4.0
285,4,15,10,7.5,5.0,7.5,5.0
286,73,30,4,15.0,2.0,15.0,2.0
287,384,40,4,20.0,2.0,20.0,2.0
288,482,20,2,10.0,1.0,10.0,1.0
289,121,25,10,12.5,5.0,12.5,5.0
290,2,45,10,22.5,5.0,22.5,5.0
291,164,25,4,12.5,2.0,12.5,2.0
292,315,15,4,7.5,2.0,7.5,2.0
293,19,35,2,17.5,1.0,17.5,1.0
294,248,80,6,40.0,3.0,40.0,3.0
295,60,40,6,20.0,3.0,20.0,3.0
296,64,15,8,7.5,4.0,7.5,4.0
297,153,10,8,5.0,4.0,5.0,4.0
298,406,30,8,15.0,4.0,15.0,4.0
299,133,20,2,10.0,1.0,10.0,1.0
300,146,55,2,27.5,1.0,27.5,1.0
301,305,75,6,37.5,3.0,37.5,3.0
302,14,10,6,5.0,3.0,5.0,3.0
303,29,15,4,7.5,2.0,7.5,2.0
304,363,20,2,10.0,1.0,10.0,1.0
305,42,25,4,12.5,2.0,12.5,2.0
306,320,70,8,35.0,4.0,35.0,4.0
307,157,10,6,5.0,3.0,5.0,3.0
308,318,10,6,5.0,3.0,5.0,3.0
309,141,5,2,2.5,1.0,2.5,1.0
310,222,10,4,5.0,2.0,5.0,2.0
311,241,70,2,35.0,1.0,35.0,1.0
312,252,30,4,15.0,2.0,15.0,2.0
313,426,25,4,12.5,2.0,12.5,2.0
314,453,50,10,25.0,5.0,25.0,5.0
315,362,60,4,30.0,2.0,30.0,2.0
316,113,5,8,2.5,4.0,2.5,4.0
317,277,10,2,5.0,1.0,5.0,1.0
318,495,5,4,2.5,2.0,2.5,2.0
319,57,40,4,20.0,2.0,20.0,2.0
320,247,10,4,5.0,2.0,5.0,2.0
321,457,25,8,12.5,4.0,12.5,4.0
322,391,45,2,22.5,1.0,22.5,1.0
323,22,25,6,12.5,3.0,12.5,3.0
324,303,5,10,2.5,5.0,2.5,5.0
325,173,25,8,12.5,4.0,12.5,4.0
326,145,35,6,17.5,3.0,17.5,3.0
327,82,30,8,15.0,4.0,15.0,4.0
328,304,10,2,5.0,1.0,5.0,1.0
329,270,30,2,15.0,1.0,15.0,1.0
330,466,65,2,32.5,1.0,32.5,1.0
331,455,80,10,40.0,5.0,40.0,5.0
332,492,5,2,2.5,1.0,2.5,1.0
333,351,30,8,15.0,4.0,15.0,4.0
334,372,5,6,2.5,3.0,2.5,3.0
335,485,30,4,15.0,2.0,15.0,2.0
336,131,25,2,12.5,1.0,12.5,1.0
337,255,10,8,5.0,4.0,5.0,4.0
338,227,10,10,5.0,5.0,5.0,5.0
339,393,50,8,25.0,4.0,25.0,4.0
340,85,25,2,12.5,1.0,12.5,1.0
341,413,35,8,17.5,4.0,17.5,4.0
342,285,30,2,15.0,1.0,15.0,1.0
343,9,30,4,15.0,2.0,15.0,2.0
344,478,20,10,10.0,5.0,10.0,5.0
345,415,5,8,2.5,4.0,2.5,4.0
346,66,35,6,17.5,3.0,17.5,3.0
347,459,35,8,17.5,4.0,17.5,4.0
348,437,75,10,37.5,5.0,37.5,5.0
349,105,75,4,37.5,2.0,37.5,2.0
350,260,55,2,27.5,1.0,27.5,1.0
351,442,15,8,7.5,4.0,7.5,4.0
352,355,60,6,30.0,3.0,30.0,3.0
353,215,15,2,7.5,1.0,7.5,1.0
354,211,30,4,15.0,2.0,15.0,2.0
355,373,10,2,5.0,1.0,5.0,1.0
356,26,15,10,7.5,5.0,7.5,5.0
357,472,5,4,2.5,2.0,2.5,2.0
358,399,80,4,40.0,2.0,40.0,2.0
359,299,5,2,2.5,1.0,2.5,1.0
360,444,35,2,17.5,1.0,17.5,1.0
361,149,5,6,2.5,3.0,2.5,3.0
362,297,20,4,10.0,2.0,10.0,2.0
363,484,10,10,5.0,5.0,5.0,5.0
364,296,70,2,35.0,1.0,35.0,1.0
365,78,65,4,32.5,2.0,32.5,2.0
366,197,30,6,15.0,3.0,15.0,3.0
367,159,25,6,12.5,3.0,12.5,3.0
368,155,35,6,17.5,3.0,17.5,3.0
369,293,35,2,17.5,1.0,17.5,1.0
370,180,60,2,30.0,1.0,30.0,1.0
371,350,30,6,15.0,3.0,15.0,3.0
372,383,40,8,20.0,4.0,20.0,4.0
373,266,80,8,40.0,4.0,40.0,4.0
374,257,35,8,17.5,4.0,17.5,4.0
375,92,30,4,15.0,2.0,15.0,2.0
376,496,20,8,10.0,4.0,10.0,4.0
377,424,15,2,7.5,1.0,7.5,1.0
378,244,55,4,27.5,2.0,27.5,2.0
379,330,25,10,12.5,5.0,12.5,5.0
380,208,35,8,17.5,4.0,17.5,4.0
381,212,35,10,17.5,5.0,17.5,5.0
382,245,20,6,10.0,3.0,10.0,3.0
383,421,35,2,17.5,1.0,17.5,1.0
384,138,5,10,2.5,5.0,2.5,5.0
385,389,80,6,40.0,3.0,40.0,3.0
386,37,20,10,10.0,5.0,10.0,5.0
387,317,80,8,40.0,4.0,40.0,4.0
388,31,75,2,37.5,1.0,37.5,1.0
389,346,20,2,10.0,1.0,10.0,1.0
390,333,20,2,10.0,1.0,10.0,1.0
391,125,25,8,12.5,4.0,12.5,4.0
392,473,30,8,15.0,4.0,15.0,4.0
393,290,60,10,30.0,5.0,30.0,5.0
394,367,75,10,37.5,5.0,37.5,5.0
395,342,30,2,15.0,1.0,15.0,1.0
396,28,80,8,40.0,4.0,40.0,4.0
397,119,80,10,40.0,5.0,40.0,5.0
398,341,5,2,2.5,1.0,2.5,1.0
399,135,10,8,5.0,4.0,5.0,4.0
400,379,20,8,10.0,4.0,10.0,4.0
401,111,20,6,10.0,3.0,10.0,3.0
402,204,10,8,5.0,4.0,5.0,4.0
403,98,80,2,40.0,1.0,40.0,1.0
404,358,30,6,15.0,3.0,15.0,3.0
405,218,15,10,7.5,5.0,7.5,5.0
406,339,35,6,17.5,3.0,17.5,3.0
407,345,50,4,25.0,2.0,25.0,2.0
408,154,30,10,15.0,5.0,15.0,5.0
409,418,20,2,10.0,1.0,10.0,1.0
410,107,30,2,15.0,1.0,15.0,1.0
411,25,40,4,20.0,2.0,20.0,2.0
412,265,15,8,7.5,4.0,7.5,4.0
413,464,30,6,15.0,3.0,15.0,3.0
414,114,25,6,12.5,3.0,12.5,3.0
415,309,15,10,7.5,5.0,7.5,5.0
416,470,5,6,2.5,3.0,2.5,3.0
417,118,15,6,7.5,3.0,7.5,3.0
418,143,15,2,7.5,1.0,7.5,1.0
419,17,25,2,12.5,1.0,12.5,1.0
420,95,15,6,7.5,3.0,7.5,3.0
421,100,15,6,7.5,3.0,7.5,3.0
422,422,20,10,10.0,5.0,10.0,5.0
423,243,35,8,17.5,4.0,17.5,4.0
424,364,15,6,7.5,3.0,7.5,3.0
425,291,30,6,15.0,3.0,15.0,3.0
426,284,10,6,5.0,3.0,5.0,3.0
427,450,65,4,32.5,2.0,32.5,2.0
428,434,25,2,12.5,1.0,12.5,1.0
429,168,25,10,12.5,5.0,12.5,5.0
430,231,20,6,10.0,3.0,10.0,3.0
431,286,65,2,32.5,1.0,32.5,1.0
432,500,25,8,12.5,4.0,12.5,4.0
433,230,30,2,15.0,1.0,15.0,1.0
434,134,20,10,10.0,5.0,10.0,5.0
435,490,15,10,7.5,5.0,7.5,5.0
436,460,5,6,2.5,3.0,2.5,3.0
437,167,5,6,2.5,3.0,2.5,3.0
438,354,35,4,17.5,2.0,17.5,2.0
439,32,70,2,35.0,1.0,35.0,1.0
440,414,35,8,17.5,4.0,17.5,4.0
441,246,30,4,15.0,2.0,15.0,2.0
442,109,15,8,7.5,4.0,7.5,4.0
443,136,50,2,25.0,1.0,25.0,1.0
444,142,75,8,37.5,4.0,37.5,4.0
445,370,60,4,30.0,2.0,30.0,2.0
446,371,25,6,12.5,3.0,12.5,3.0
447,104,35,4,17.5,2.0,17.5,2.0
448,378,30,8,15.0,4.0,15.0,4.0
449,447,10,6,5.0,3.0,5.0,3.0
450,126,25,4,12.5,2.0,12.5,2.0
451,5,70,8,35.0,4.0,35.0,4.0
452,412,45,2,22.5,1.0,22.5,1.0
453,289,15,6,7.5,3.0,7.5,3.0
454,360,55,2,27.5,1.0,27.5,1.0
455,220,5,2,2.5,1.0,2.5,1.0
456,338,15,4,7.5,2.0,7.5,2.0
457,356,15,10,7.5,5.0,7.5,5.0
458,41,55,6,27.5,3.0,27.5,3.0
459,189,25,6,12.5,3.0,12.5,3.0
460,417,55,2,27.5,1.0,27.5,1.0
461,132,25,8,12.5,4.0,12.5,4.0
462,162,55,6,27.5,3.0,27.5,3.0
463,53,10,4,5.0,2.0,5.0,2.0
464,20,70,2,35.0,1.0,35.0,1.0
465,213,10,10,5.0,5.0,5.0,5.0
466,467,15,8,7.5,4.0,7.5,4.0
467,251,25,2,12.5,1.0,12.5,1.0
468,300,30,8,15.0,4.0,15.0,4.0
469,374,30,6,15.0,3.0,15.0,3.0
470,44,30,8,15.0,4.0,15.0,4.0
471,468,65,4,32.5,2.0,32.5,2.0
472,446,15,6,7.5,3.0,7.5,3.0
473,90,15,10,7.5,5.0,7.5,5.0
474,106,30,10,15.0,5.0,15.0,5.0
475,375,10,6,5.0,3.0,5.0,3.0
476,166,20,10,10.0,5.0,10.0,5.0
477,476,75,2,37.5,1.0,37.5,1.0
478,487,30,2,15.0,1.0,15.0,1.0
479,185,45,2,22.5,1.0,22.5,1.0
480,120,15,4,7.5,2.0,7.5,2.0
481,258,35,10,17.5,5.0,17.5,5.0
482,103,5,10,2.5,5.0,2.5,5.0
483,68,60,2,30.0,1.0,30.0,1.0
484,210,20,2,10.0,1.0,10.0,1.0
485,195,15,10,7.5,5.0,7.5,5.0
486,216,35,6,17.5,3.0,17.5,3.0
487,314,15,6,7.5,3.0,7.5,3.0
488,137,25,2,12.5,1.0,12.5,1.0
489,279,15,4,7.5,2.0,7.5,2.0
490,316,15,10,7.5,5.0,7.5,5.0
491,302,15,6,7.5,3.0,7.5,3.0
492,242,40,10,20.0,5.0,20.0,5.0
493,177,45,2,22.5,1.0,22.5,1.0
494,35,20,8,10.0,4.0,10.0,4.0
495,50,5,6,2.5,3.0,2.5,3.0
496,343,20,6,10.0,3.0,10.0,3.0
497,170,75,8,37.5,4.0,37.5,4.0
498,348,10,8,5.0,4.0,5.0,4.0
499,332,25,10,12.5,5.0,12.5,5.0
