ServiceID,Importance,sBandwidth,sCores,rEBandwidth,rECores,rCBandwidth,rCCores
90,306,5,8,2.5,4.0,2.5,4.0
91,207,5,6,2.5,3.0,2.5,3.0
92,251,10,8,5.0,4.0,5.0,4.0
93,134,80,10,40.0,5.0,40.0,5.0
94,226,65,6,32.5,3.0,32.5,3.0
95,354,35,4,17.5,2.0,17.5,2.0
96,483,60,4,30.0,2.0,30.0,2.0
97,246,50,8,25.0,4.0,25.0,4.0
98,475,10,6,5.0,3.0,5.0,3.0
99,189,80,6,40.0,3.0,40.0,3.0
100,435,35,8,17.5,4.0,17.5,4.0
101,241,20,2,10.0,1.0,10.0,1.0
102,84,10,6,5.0,3.0,5.0,3.0
103,106,55,4,27.5,2.0,27.5,2.0
104,50,30,2,15.0,1.0,15.0,1.0
105,100,60,4,30.0,2.0,30.0,2.0
106,334,30,4,15.0,2.0,15.0,2.0
107,369,65,6,32.5,3.0,32.5,3.0
108,192,10,8,5.0,4.0,5.0,4.0
109,191,5,4,2.5,2.0,2.5,2.0
110,264,65,4,32.5,2.0,32.5,2.0
111,101,30,2,15.0,1.0,15.0,1.0
112,438,20,8,10.0,4.0,10.0,4.0
113,103,20,10,10.0,5.0,10.0,5.0
114,157,30,4,15.0,2.0,15.0,2.0
115,188,35,10,17.5,5.0,17.5,5.0
116,497,30,4,15.0,2.0,15.0,2.0
117,289,35,6,17.5,3.0,17.5,3.0
118,434,25,8,12.5,4.0,12.5,4.0
119,236,40,8,20.0,4.0,20.0,4.0
120,62,10,8,5.0,4.0,5.0,4.0
121,255,20,4,10.0,2.0,10.0,2.0
122,445,40,4,20.0,2.0,20.0,2.0
123,13,5,4,2.5,2.0,2.5,2.0
124,69,45,10,22.5,5.0,22.5,5.0
125,301,30,4,15.0,2.0,15.0,2.0
126,180,10,10,5.0,5.0,5.0,5.0
127,439,20,6,10.0,3.0,10.0,3.0
128,404,40,4,20.0,2.0,20.0,2.0
129,223,30,10,15.0,5.0,15.0,5.0
130,346,75,4,37.5,2.0,37.5,2.0
131,447,35,10,17.5,5.0,17.5,5.0
132,304,30,6,15.0,3.0,15.0,3.0
133,26,10,10,5.0,5.0,5.0,5.0
134,44,30,10,15.0,5.0,15.0,5.0
135,175,10,6,5.0,3.0,5.0,3.0
136,431,15,6,7.5,3.0,7.5,3.0
137,493,30,4,15.0,2.0,15.0,2.0
138,452,30,10,15.0,5.0,15.0,5.0
139,309,10,2,5.0,1.0,5.0,1.0
140,183,25,8,12.5,4.0,12.5,4.0
141,446,80,4,40.0,2.0,40.0,2.0
142,5,5,8,2.5,4.0,2.5,4.0
143,250,70,8,35.0,4.0,35.0,4.0
144,107,25,4,12.5,2.0,12.5,2.0
145,455,5,6,2.5,3.0,2.5,3.0
146,394,65,8,32.5,4.0,32.5,4.0
147,81,35,10,17.5,5.0,17.5,5.0
148,401,20,2,10.0,1.0,10.0,1.0
149,457,20,2,10.0,1.0,10.0,1.0
150,325,25,4,12.5,2.0,12.5,2.0
151,6,5,4,2.5,2.0,2.5,2.0
152,64,10,8,5.0,4.0,5.0,4.0
153,156,10,8,5.0,4.0,5.0,4.0
154,151,5,8,2.5,4.0,2.5,4.0
155,336,25,8,12.5,4.0,12.5,4.0
156,418,45,6,22.5,3.0,22.5,3.0
157,161,35,2,17.5,1.0,17.5,1.0
158,430,35,8,17.5,4.0,17.5,4.0
159,314,50,4,25.0,2.0,25.0,2.0
160,177,40,10,20.0,5.0,20.0,5.0
161,43,20,8,10.0,4.0,10.0,4.0
162,259,70,10,35.0,5.0,35.0,5.0
163,494,5,6,2.5,3.0,2.5,3.0
164,8,10,4,5.0,2.0,5.0,2.0
165,412,30,6,15.0,3.0,15.0,3.0
166,115,30,2,15.0,1.0,15.0,1.0
167,364,5,2,2.5,1.0,2.5,1.0
168,337,20,6,10.0,3.0,10.0,3.0
169,244,40,2,20.0,1.0,20.0,1.0
170,283,35,4,17.5,2.0,17.5,2.0
171,142,5,6,2.5,3.0,2.5,3.0
172,252,45,2,22.5,1.0,22.5,1.0
173,437,30,8,15.0,4.0,15.0,4.0
174,390,15,10,7.5,5.0,7.5,5.0
175,411,35,2,17.5,1.0,17.5,1.0
176,330,5,6,2.5,3.0,2.5,3.0
177,366,55,10,27.5,5.0,27.5,5.0
178,45,60,6,30.0,3.0,30.0,3.0
179,60,45,4,22.5,2.0,22.5,2.0
180,116,25,2,12.5,1.0,12.5,1.0
181,27,60,6,30.0,3.0,30.0,3.0
182,201,15,6,7.5,3.0,7.5,3.0
183,104,10,4,5.0,2.0,5.0,2.0
184,217,10,10,5.0,5.0,5.0,5.0
185,65,10,4,5.0,2.0,5.0,2.0
186,113,50,8,25.0,4.0,25.0,4.0
187,126,10,8,5.0,4.0,5.0,4.0
188,162,30,6,15.0,3.0,15.0,3.0
189,95,35,8,17.5,4.0,17.5,4.0
190,179,20,10,10.0,5.0,10.0,5.0
191,382,50,10,25.0,5.0,25.0,5.0
192,389,25,4,12.5,2.0,12.5,2.0
193,359,70,6,35.0,3.0,35.0,3.0
194,410,45,6,22.5,3.0,22.5,3.0
195,429,45,2,22.5,1.0,22.5,1.0
196,327,25,8,12.5,4.0,12.5,4.0
197,71,60,10,30.0,5.0,30.0,5.0
198,453,10,10,5.0,5.0,5.0,5.0
199,407,25,4,12.5,2.0,12.5,2.0
200,261,45,2,22.5,1.0,22.5,1.0
201,442,15,6,7.5,3.0,7.5,3.0
202,260,20,4,10.0,2.0,10.0,2.0
203,353,35,8,17.5,4.0,17.5,4.0
204,377,20,4,10.0,2.0,10.0,2.0
205,490,10,10,5.0,5.0,5.0,5.0
206,286,70,6,35.0,3.0,35.0,3.0
207,285,30,2,15.0,1.0,15.0,1.0
208,403,40,4,20.0,2.0,20.0,2.0
209,55,35,6,17.5,3.0,17.5,3.0
210,138,30,4,15.0,2.0,15.0,2.0
211,333,75,6,37.5,3.0,37.5,3.0
212,178,60,2,30.0,1.0,30.0,1.0
213,166,5,8,2.5,4.0,2.5,4.0
214,492,70,8,35.0,4.0,35.0,4.0
215,89,70,10,35.0,5.0,35.0,5.0
216,70,45,6,22.5,3.0,22.5,3.0
217,471,25,2,12.5,1.0,12.5,1.0
218,238,20,6,10.0,3.0,10.0,3.0
219,117,55,2,27.5,1.0,27.5,1.0
220,396,70,2,35.0,1.0,35.0,1.0
221,375,40,6,20.0,3.0,20.0,3.0
222,472,15,2,7.5,1.0,7.5,1.0
223,293,70,4,35.0,2.0,35.0,2.0
224,351,50,8,25.0,4.0,25.0,4.0
225,4,10,10,5.0,5.0,5.0,5.0
226,218,45,2,22.5,1.0,22.5,1.0
227,112,35,6,17.5,3.0,17.5,3.0
228,303,75,6,37.5,3.0,37.5,3.0
229,196,70,2,35.0,1.0,35.0,1.0
230,94,30,10,15.0,5.0,15.0,5.0
231,352,20,8,10.0,4.0,10.0,4.0
232,386,15,8,7.5,4.0,7.5,4.0
233,376,10,10,5.0,5.0,5.0,5.0
234,211,15,4,7.5,2.0,7.5,2.0
235,19,45,6,22.5,3.0,22.5,3.0
236,428,30,4,15.0,2.0,15.0,2.0
237,298,25,4,12.5,2.0,12.5,2.0
238,2,80,10,40.0,5.0,40.0,5.0
239,235,25,8,12.5,4.0,12.5,4.0
240,199,5,2,2.5,1.0,2.5,1.0
241,342,5,2,2.5,1.0,2.5,1.0
242,257,40,4,20.0,2.0,20.0,2.0
243,254,30,6,15.0,3.0,15.0,3.0
244,149,30,6,15.0,3.0,15.0,3.0
245,233,75,8,37.5,4.0,37.5,4.0
246,299,20,6,10.0,3.0,10.0,3.0
247,18,15,4,7.5,2.0,7.5,2.0
248,51,65,2,32.5,1.0,32.5,1.0
249,61,35,8,17.5,4.0,17.5,4.0
250,72,15,2,7.5,1.0,7.5,1.0
251,159,60,10,30.0,5.0,30.0,5.0
252,22,20,4,10.0,2.0,10.0,2.0
253,139,20,4,10.0,2.0,10.0,2.0
254,76,55,8,27.5,4.0,27.5,4.0
255,66,5,10,2.5,5.0,2.5,5.0
256,20,5,4,2.5,2.0,2.5,2.0
257,108,20,4,10.0,2.0,10.0,2.0
258,486,5,6,2.5,3.0,2.5,3.0
259,473,5,8,2.5,4.0,2.5,4.0
260,98,80,6,40.0,3.0,40.0,3.0
261,67,80,10,40.0,5.0,40.0,5.0
262,344,60,10,30.0,5.0,30.0,5.0
263,311,35,2,17.5,1.0,17.5,1.0
264,405,50,2,25.0,1.0,25.0,1.0
265,29,10,6,5.0,3.0,5.0,3.0
266,348,20,6,10.0,3.0,10.0,3.0
267,209,40,4,20.0,2.0,20.0,2.0
268,245,35,4,17.5,2.0,17.5,2.0
269,40,55,2,27.5,1.0,27.5,1.0
270,131,25,10,12.5,5.0,12.5,5.0
271,170,30,8,15.0,4.0,15.0,4.0
272,194,65,6,32.5,3.0,32.5,3.0
273,391,10,2,5.0,1.0,5.0,1.0
274,367,35,6,17.5,3.0,17.5,3.0
275,214,15,6,7.5,3.0,7.5,3.0
276,58,20,2,10.0,1.0,10.0,1.0
277,383,40,10,20.0,5.0,20.0,5.0
278,111,15,6,7.5,3.0,7.5,3.0
279,31,10,8,5.0,4.0,5.0,4.0
280,380,15,8,7.5,4.0,7.5,4.0
281,197,25,8,12.5,4.0,12.5,4.0
282,265,70,6,35.0,3.0,35.0,3.0
283,24,60,10,30.0,5.0,30.0,5.0
284,495,30,6,15.0,3.0,15.0,3.0
285,308,30,2,15.0,1.0,15.0,1.0
286,143,65,10,32.5,5.0,32.5,5.0
287,195,55,6,27.5,3.0,27.5,3.0
288,470,5,10,2.5,5.0,2.5,5.0
289,165,5,2,2.5,1.0,2.5,1.0
290,74,20,10,10.0,5.0,10.0,5.0
291,282,15,2,7.5,1.0,7.5,1.0
292,16,75,10,37.5,5.0,37.5,5.0
293,68,25,6,12.5,3.0,12.5,3.0
294,37,45,8,22.5,4.0,22.5,4.0
295,358,35,6,17.5,3.0,17.5,3.0
296,374,10,6,5.0,3.0,5.0,3.0
297,38,30,2,15.0,1.0,15.0,1.0
298,387,10,10,5.0,5.0,5.0,5.0
299,476,20,6,10.0,3.0,10.0,3.0
300,275,35,8,17.5,4.0,17.5,4.0
301,461,20,2,10.0,1.0,10.0,1.0
302,213,5,6,2.5,3.0,2.5,3.0
303,36,35,2,17.5,1.0,17.5,1.0
304,266,15,8,7.5,4.0,7.5,4.0
305,481,45,10,22.5,5.0,22.5,5.0
306,23,20,2,10.0,1.0,10.0,1.0
307,153,35,8,17.5,4.0,17.5,4.0
308,274,10,4,5.0,2.0,5.0,2.0
309,409,45,8,22.5,4.0,22.5,4.0
310,267,25,10,12.5,5.0,12.5,5.0
311,105,45,10,22.5,5.0,22.5,5.0
312,198,10,8,5.0,4.0,5.0,4.0
313,102,10,10,5.0,5.0,5.0,5.0
314,287,60,8,30.0,4.0,30.0,4.0
315,488,25,10,12.5,5.0,12.5,5.0
316,243,40,4,20.0,2.0,20.0,2.0
317,249,5,8,2.5,4.0,2.5,4.0
318,456,30,8,15.0,4.0,15.0,4.0
319,171,20,8,10.0,4.0,10.0,4.0
320,35,50,2,25.0,1.0,25.0,1.0
321,322,30,10,15.0,5.0,15.0,5.0
322,379,60,2,30.0,1.0,30.0,1.0
323,30,20,6,10.0,3.0,10.0,3.0
324,485,25,2,12.5,1.0,12.5,1.0
325,370,25,8,12.5,4.0,12.5,4.0
326,79,40,2,20.0,1.0,20.0,1.0
327,269,15,4,7.5,2.0,7.5,2.0
328,450,5,8,2.5,4.0,2.5,4.0
329,110,15,4,7.5,2.0,7.5,2.0
330,39,35,2,17.5,1.0,17.5,1.0
331,368,35,4,17.5,2.0,17.5,2.0
332,21,5,10,2.5,5.0,2.5,5.0
333,25,25,6,12.5,3.0,12.5,3.0
334,125,15,10,7.5,5.0,7.5,5.0
335,465,35,10,17.5,5.0,17.5,5.0
336,345,5,2,2.5,1.0,2.5,1.0
337,270,25,6,12.5,3.0,12.5,3.0
338,302,25,2,12.5,1.0,12.5,1.0
339,158,45,8,22.5,4.0,22.5,4.0
340,248,60,2,30.0,1.0,30.0,1.0
341,421,35,2,17.5,1.0,17.5,1.0
342,169,10,10,5.0,5.0,5.0,5.0
343,272,30,8,15.0,4.0,15.0,4.0
344,155,75,2,37.5,1.0,37.5,1.0
345,167,30,6,15.0,3.0,15.0,3.0
346,127,40,4,20.0,2.0,20.0,2.0
347,398,20,8,10.0,4.0,10.0,4.0
348,215,80,6,40.0,3.0,40.0,3.0
349,347,25,8,12.5,4.0,12.5,4.0
350,230,45,4,22.5,2.0,22.5,2.0
351,96,80,6,40.0,3.0,40.0,3.0
352,262,20,2,10.0,1.0,10.0,1.0
353,321,60,2,30.0,1.0,30.0,1.0
354,500,5,4,2.5,2.0,2.5,2.0
355,160,70,10,35.0,5.0,35.0,5.0
356,54,35,8,17.5,4.0,17.5,4.0
357,423,10,10,5.0,5.0,5.0,5.0
358,399,50,6,25.0,3.0,25.0,3.0
359,124,35,8,17.5,4.0,17.5,4.0
360,186,10,10,5.0,5.0,5.0,5.0
361,288,25,4,12.5,2.0,12.5,2.0
362,181,35,2,17.5,1.0,17.5,1.0
363,315,25,6,12.5,3.0,12.5,3.0
364,7,45,8,22.5,4.0,22.5,4.0
365,242,75,4,37.5,2.0,37.5,2.0
366,420,30,10,15.0,5.0,15.0,5.0
367,458,25,2,12.5,1.0,12.5,1.0
368,184,10,2,5.0,1.0,5.0,1.0
369,277,20,4,10.0,2.0,10.0,2.0
370,144,50,10,25.0,5.0,25.0,5.0
371,224,70,8,35.0,4.0,35.0,4.0
372,12,55,2,27.5,1.0,27.5,1.0
373,193,30,2,15.0,1.0,15.0,1.0
374,397,5,4,2.5,2.0,2.5,2.0
375,200,60,4,30.0,2.0,30.0,2.0
376,239,10,2,5.0,1.0,5.0,1.0
377,297,30,2,15.0,1.0,15.0,1.0
378,313,70,10,35.0,5.0,35.0,5.0
379,129,5,8,2.5,4.0,2.5,4.0
380,237,30,6,15.0,3.0,15.0,3.0
381,307,20,8,10.0,4.0,10.0,4.0
382,440,80,6,40.0,3.0,40.0,3.0
383,231,10,2,5.0,1.0,5.0,1.0
384,90,20,6,10.0,3.0,10.0,3.0
385,464,65,8,32.5,4.0,32.5,4.0
386,392,15,6,7.5,3.0,7.5,3.0
387,279,80,10,40.0,5.0,40.0,5.0
388,271,30,10,15.0,5.0,15.0,5.0
389,414,30,8,15.0,4.0,15.0,4.0
390,355,75,8,37.5,4.0,37.5,4.0
391,91,10,2,5.0,1.0,5.0,1.0
392,448,15,4,7.5,2.0,7.5,2.0
393,221,45,2,22.5,1.0,22.5,1.0
394,326,70,8,35.0,4.0,35.0,4.0
395,133,25,4,12.5,2.0,12.5,2.0
396,75,30,4,15.0,2.0,15.0,2.0
397,33,60,8,30.0,4.0,30.0,4.0
398,425,10,6,5.0,3.0,5.0,3.0
399,132,75,8,37.5,4.0,37.5,4.0
400,341,70,6,35.0,3.0,35.0,3.0
401,83,80,2,40.0,1.0,40.0,1.0
402,73,35,4,17.5,2.0,17.5,2.0
403,109,35,10,17.5,5.0,17.5,5.0
404,145,35,4,17.5,2.0,17.5,2.0
405,59,25,6,12.5,3.0,12.5,3.0
406,323,25,2,12.5,1.0,12.5,1.0
407,212,5,6,2.5,3.0,2.5,3.0
408,256,80,4,40.0,2.0,40.0,2.0
409,28,25,4,12.5,2.0,12.5,2.0
410,478,20,8,10.0,4.0,10.0,4.0
411,135,50,10,25.0,5.0,25.0,5.0
412,318,10,10,5.0,5.0,5.0,5.0
413,491,35,6,17.5,3.0,17.5,3.0
414,78,30,2,15.0,1.0,15.0,1.0
415,349,25,10,12.5,5.0,12.5,5.0
416,449,35,6,17.5,3.0,17.5,3.0
417,85,30,10,15.0,5.0,15.0,5.0
418,146,5,10,2.5,5.0,2.5,5.0
419,340,50,8,25.0,4.0,25.0,4.0
420,121,10,2,5.0,1.0,5.0,1.0
421,278,60,10,30.0,5.0,30.0,5.0
422,335,35,2,17.5,1.0,17.5,1.0
423,378,5,6,2.5,3.0,2.5,3.0
424,56,5,10,2.5,5.0,2.5,5.0
425,182,35,4,17.5,2.0,17.5,2.0
426,227,5,4,2.5,2.0,2.5,2.0
427,141,30,2,15.0,1.0,15.0,1.0
428,187,20,6,10.0,3.0,10.0,3.0
429,222,15,6,7.5,3.0,7.5,3.0
430,234,20,6,10.0,3.0,10.0,3.0
431,137,15,10,7.5,5.0,7.5,5.0
432,77,30,8,15.0,4.0,15.0,4.0
433,52,30,8,15.0,4.0,15.0,4.0
434,290,50,10,25.0,5.0,25.0,5.0
435,173,50,8,25.0,4.0,25.0,4.0
436,357,25,4,12.5,2.0,12.5,2.0
437,480,75,6,37.5,3.0,37.5,3.0
438,467,35,8,17.5,4.0,17.5,4.0
439,474,25,4,12.5,2.0,12.5,2.0
440,34,5,6,2.5,3.0,2.5,3.0
441,93,25,4,12.5,2.0,12.5,2.0
442,292,70,2,35.0,1.0,35.0,1.0
443,42,20,2,10.0,1.0,10.0,1.0
444,381,45,2,22.5,1.0,22.5,1.0
445,280,45,8,22.5,4.0,22.5,4.0
446,284,5,8,2.5,4.0,2.5,4.0
447,296,20,6,10.0,3.0,10.0,3.0
448,210,15,6,7.5,3.0,7.5,3.0
449,360,25,2,12.5,1.0,12.5,1.0
450,3,25,6,12.5,3.0,12.5,3.0
451,225,30,2,15.0,1.0,15.0,1.0
452,229,20,6,10.0,3.0,10.0,3.0
453,99,30,2,15.0,1.0,15.0,1.0
454,489,65,2,32.5,1.0,32.5,1.0
455,97,35,8,17.5,4.0,17.5,4.0
456,332,20,8,10.0,4.0,10.0,4.0
457,424,35,2,17.5,1.0,17.5,1.0
458,9,80,8,40.0,4.0,40.0,4.0
459,436,80,6,40.0,3.0,40.0,3.0
460,176,15,10,7.5,5.0,7.5,5.0
461,291,10,6,5.0,3.0,5.0,3.0
462,388,50,10,25.0,5.0,25.0,5.0
463,441,60,8,30.0,4.0,30.0,4.0
464,487,5,10,2.5,5.0,2.5,5.0
465,419,10,8,5.0,4.0,5.0,4.0
466,433,15,8,7.5,4.0,7.5,4.0
467,206,5,10,2.5,5.0,2.5,5.0
468,415,50,10,25.0,5.0,25.0,5.0
469,273,45,2,22.5,1.0,22.5,1.0
470,190,20,4,10.0,2.0,10.0,2.0
471,47,5,4,2.5,2.0,2.5,2.0
472,462,35,2,17.5,1.0,17.5,1.0
473,343,80,2,40.0,1.0,40.0,1.0
474,53,40,4,20.0,2.0,20.0,2.0
475,164,35,2,17.5,1.0,17.5,1.0
476,1,45,2,22.5,1.0,22.5,1.0
477,350,40,8,20.0,4.0,20.0,4.0
478,402,25,2,12.5,1.0,12.5,1.0
479,92,30,6,15.0,3.0,15.0,3.0
480,393,25,10,12.5,5.0,12.5,5.0
481,57,20,2,10.0,1.0,10.0,1.0
482,82,65,10,32.5,5.0,32.5,5.0
483,148,75,8,37.5,4.0,37.5,4.0
484,10,20,8,10.0,4.0,10.0,4.0
485,120,35,8,17.5,4.0,17.5,4.0
486,130,15,10,7.5,5.0,7.5,5.0
487,216,20,10,10.0,5.0,10.0,5.0
488,48,65,6,32.5,3.0,32.5,3.0
489,444,25,10,12.5,5.0,12.5,5.0
490,499,20,10,10.0,5.0,10.0,5.0
491,443,60,6,30.0,3.0,30.0,3.0
492,361,40,4,20.0,2.0,20.0,2.0
493,498,30,4,15.0,2.0,15.0,2.0
494,496,80,2,40.0,1.0,40.0,1.0
495,232,30,6,15.0,3.0,15.0,3.0
496,300,45,10,22.5,5.0,22.5,5.0
497,365,55,2,27.5,1.0,27.5,1.0
498,240,35,2,17.5,1.0,17.5,1.0
499,408,35,10,17.5,5.0,17.5,5.0
