NodeName,NumCores,PartitioningHeuristic,NodeSelectionHeuristic
domain4_worker75_r,8,bestfit,MaxMax
domain4_worker76_r,8,bestfit,MaxMax
domain4_worker77_r,8,bestfit,MaxMax
domain4_worker78_r,8,bestfit,MaxMax
domain4_worker79_r,8,bestfit,MaxMax
domain4_worker80_r,8,bestfit,MaxMax
domain4_worker81_r,8,bestfit,MaxMax
domain4_worker82_r,8,bestfit,MaxMax
domain4_worker83_r,8,bestfit,MaxMax
domain4_worker84_r,8,bestfit,MaxMax
domain4_worker85_r,8,bestfit,MaxMax
domain4_worker86_r,8,bestfit,MaxMax
domain4_worker87_r,8,bestfit,MaxMax
domain4_worker88_r,8,bestfit,MaxMax
domain4_worker89_r,8,bestfit,MaxMax
domain4_worker90_r,8,bestfit,MaxMax
domain4_worker91_r,8,bestfit,MaxMax
domain4_worker92_r,8,bestfit,MaxMax
domain4_worker93_r,8,bestfit,MaxMax
domain4_worker94_r,8,bestfit,MaxMax
domain4_worker95_r,8,bestfit,MaxMax
domain4_worker96_r,8,bestfit,MaxMax
domain4_worker97_r,8,bestfit,MaxMax
domain4_worker98_r,8,bestfit,MaxMax
domain4_worker99_r,8,bestfit,MaxMax
domain4_worker100_r,8,bestfit,MaxMax
domain4_worker101_r,8,bestfit,MaxMax
domain4_worker102_r,8,bestfit,MaxMax
domain4_worker103_r,8,bestfit,MaxMax
domain4_worker104_r,8,bestfit,MaxMax
domain4_worker105_r,8,bestfit,MaxMax
domain4_worker106_r,8,bestfit,MaxMax
domain4_worker107_r,8,bestfit,MaxMax
domain4_worker108_r,8,bestfit,MaxMax
domain4_worker109_r,8,bestfit,MaxMax
domain4_worker110_r,8,bestfit,MaxMax
domain4_worker111_r,8,bestfit,MaxMax
domain4_worker112_r,8,bestfit,MaxMax
domain4_worker113_r,8,bestfit,MaxMax
domain4_worker114_r,8,bestfit,MaxMax
domain4_worker115_r,8,bestfit,MaxMax
domain4_worker116_r,8,bestfit,MaxMax
domain4_worker117_r,8,bestfit,MaxMax
domain4_worker118_r,8,bestfit,MaxMax
domain4_worker119_r,8,bestfit,MaxMax
domain4_worker120_r,8,bestfit,MaxMax
domain4_worker121_r,8,bestfit,MaxMax
domain4_worker122_r,8,bestfit,MaxMax
domain4_worker123_r,8,bestfit,MaxMax
domain4_worker124_r,8,bestfit,MaxMax
domain4_worker125_r,8,bestfit,MaxMax
domain4_worker126_r,8,bestfit,MaxMax
