EventTime,EventType,ServiceID,DomainID,EventID,TotalUtil,UpTime
13.8,allocate,9,8,2777,106.66666666666667,1.1111111111111112
13.8,allocate,0,8,2772,86.66666666666667,1.1111111111111112
13.8,deallocate,4,1,2769,0.0,0.0
13.8,deallocate,6,1,2770,0.0,0.0
13.8,deallocate,5,1,2768,0.0,0.0
13.8,deallocate,3,1,2767,0.0,0.0
13.8,deallocate,0,1,2766,0.0,0.0
14.9,deallocate,5,8,2774,0.0,0.0
14.9,deallocate,0,8,2772,0.0,0.0
14.9,deallocate,3,8,2773,0.0,0.0
14.9,deallocate,4,8,2775,0.0,0.0
14.9,deallocate,6,8,2776,0.0,0.0
14.9,deallocate,9,8,2777,0.0,0.0
14.9,allocate,3,0,2779,43.333333333333336,1.1111111111111112
14.9,allocate,5,0,2780,111.11111111111111,1.1111111111111112
14.9,allocate,4,0,2781,53.333333333333336,1.1111111111111112
14.9,allocate,6,0,2782,22.22222222222222,1.1111111111111112
14.9,allocate,9,0,2783,106.66666666666667,1.1111111111111112
14.9,allocate,0,0,2778,86.66666666666667,1.1111111111111112
16.1,allocate,9,5,2789,106.66666666666667,1.1111111111111112
16.1,allocate,6,5,2788,22.22222222222222,1.1111111111111112
16.1,deallocate,4,0,2781,0.0,0.0
16.1,allocate,5,5,2786,111.11111111111111,1.1111111111111112
16.1,allocate,3,5,2785,43.333333333333336,1.1111111111111112
16.1,deallocate,6,0,2782,0.0,0.0
16.1,deallocate,0,0,2778,0.0,0.0
16.1,allocate,0,5,2784,86.66666666666667,1.1111111111111112
16.1,deallocate,9,0,2783,0.0,0.0
16.1,allocate,4,5,2787,53.333333333333336,1.1111111111111112
16.1,deallocate,3,0,2779,0.0,0.0
16.1,deallocate,5,0,2780,0.0,0.0
17.2,deallocate,5,5,2786,0.0,0.0
17.2,allocate,7,3,9504,700.0,10.0
17.2,allocate,0,3,9505,780.0,10.0
17.2,allocate,2,3,9506,1260.0,10.0
17.2,allocate,3,3,9507,390.0,10.0
17.2,allocate,9,3,9508,960.0,10.0
17.2,deallocate,3,5,2785,0.0,0.0
17.2,allocate,9,6,2795,106.66666666666667,1.1111111111111112
17.2,allocate,8,3,9503,560.0,10.0
17.2,allocate,6,6,2794,22.22222222222222,1.1111111111111112
17.2,allocate,5,6,2792,111.11111111111111,1.1111111111111112
17.2,allocate,3,6,2791,43.333333333333336,1.1111111111111112
17.2,allocate,0,6,2790,86.66666666666667,1.1111111111111112
17.2,deallocate,9,5,2789,0.0,0.0
17.2,deallocate,6,5,2788,0.0,0.0
17.2,deallocate,4,5,2787,0.0,0.0
17.2,deallocate,0,5,2784,0.0,0.0
17.2,allocate,4,6,2793,53.333333333333336,1.1111111111111112
17.2,allocate,4,3,9502,480.0,10.0
17.5,deallocate,4,5,4903,0.0,0.0
17.5,deallocate,9,5,4902,0.0,0.0
17.5,allocate,9,8,4909,480.0,5.0
17.5,deallocate,8,5,4901,0.0,0.0
17.5,deallocate,2,5,4900,0.0,0.0
17.5,deallocate,0,5,4899,0.0,0.0
17.5,deallocate,6,5,4898,0.0,0.0
17.5,deallocate,5,5,4897,0.0,0.0
17.5,allocate,5,8,4904,500.0,5.0
17.5,allocate,6,8,4905,100.0,5.0
17.5,allocate,0,8,4906,390.0,5.0
17.5,allocate,2,8,4907,630.0,5.0
17.5,allocate,4,8,4910,240.0,5.0
17.5,allocate,8,8,4908,280.0,5.0
18.3,deallocate,3,6,2791,0.0,0.0
18.3,deallocate,5,6,2792,0.0,0.0
18.3,deallocate,6,6,2794,0.0,0.0
18.3,deallocate,9,6,2795,0.0,0.0
18.3,allocate,0,9,2796,86.66666666666667,1.1111111111111112
18.3,allocate,3,9,2797,43.333333333333336,1.1111111111111112
18.3,allocate,5,9,2798,111.11111111111111,1.1111111111111112
18.3,allocate,4,9,2799,53.333333333333336,1.1111111111111112
18.3,allocate,6,9,2800,22.22222222222222,1.1111111111111112
18.3,deallocate,0,6,2790,0.0,0.0
18.3,allocate,9,9,2801,106.66666666666667,1.1111111111111112
18.3,deallocate,4,6,2793,0.0,0.0
18.3,allocate,6,7,11677,66.66666666666667,3.3333333333333335
18.3,allocate,5,7,11676,333.33333333333337,3.3333333333333335
18.3,allocate,9,7,11675,320.0,3.3333333333333335
19.4,allocate,9,2,2807,106.66666666666667,1.1111111111111112
19.4,deallocate,3,9,2797,0.0,0.0
19.4,deallocate,5,9,2798,0.0,0.0
19.4,deallocate,4,9,2799,0.0,0.0
19.4,deallocate,0,9,2796,0.0,0.0
19.4,deallocate,6,9,2800,0.0,0.0
19.4,allocate,0,2,2802,86.66666666666667,1.1111111111111112
19.4,allocate,3,2,2803,43.333333333333336,1.1111111111111112
19.4,allocate,5,2,2804,111.11111111111111,1.1111111111111112
19.4,allocate,4,2,2805,53.333333333333336,1.1111111111111112
19.4,allocate,6,2,2806,22.22222222222222,1.1111111111111112
19.4,deallocate,9,9,2801,0.0,0.0
20.5,deallocate,5,2,2804,0.0,0.0
20.5,deallocate,4,2,2805,0.0,0.0
20.5,deallocate,9,2,2807,0.0,0.0
20.5,deallocate,0,2,2802,0.0,0.0
20.5,deallocate,6,2,2806,0.0,0.0
20.5,deallocate,3,2,2803,0.0,0.0
21.1,allocate,2,8,11811,1260.0,10.0
21.1,allocate,1,8,11812,2900.0,10.0
21.1,allocate,4,8,11813,480.0,10.0
21.3,allocate,5,8,5199,1000.0,10.0
21.3,allocate,0,8,5198,780.0,10.0
21.3,allocate,3,8,5197,390.0,10.0
21.3,deallocate,5,4,5196,0.0,0.0
21.3,deallocate,0,4,5195,0.0,0.0
21.3,deallocate,3,4,5194,0.0,0.0
21.5,allocate,7,0,7955,900.0,12.857142857142858
21.5,allocate,2,0,7954,1620.0,12.857142857142858
21.5,allocate,9,0,7953,1234.2857142857142,12.857142857142858
21.5,allocate,6,0,7951,257.14285714285717,12.857142857142858
21.5,allocate,8,0,7952,720.0,12.857142857142858
21.6,allocate,5,1,11679,333.33333333333337,3.3333333333333335
21.6,allocate,9,1,11678,320.0,3.3333333333333335
21.6,deallocate,6,7,11677,0.0,0.0
21.6,allocate,6,1,11680,66.66666666666667,3.3333333333333335
21.6,deallocate,5,7,11676,0.0,0.0
21.6,deallocate,9,7,11675,0.0,0.0
22.5,allocate,4,0,4917,240.0,5.0
22.5,allocate,9,0,4916,480.0,5.0
22.5,allocate,8,0,4915,280.0,5.0
22.5,deallocate,5,8,4904,0.0,0.0
22.5,deallocate,6,8,4905,0.0,0.0
22.5,deallocate,0,8,4906,0.0,0.0
22.5,deallocate,2,8,4907,0.0,0.0
22.5,allocate,2,0,4914,630.0,5.0
22.5,allocate,6,0,4912,100.0,5.0
22.5,allocate,5,0,4911,500.0,5.0
22.5,deallocate,4,8,4910,0.0,0.0
22.5,deallocate,9,8,4909,0.0,0.0
22.5,deallocate,8,8,4908,0.0,0.0
22.5,allocate,0,0,4913,390.0,5.0
24.9,allocate,7,7,8783,350.0,5.0
24.9,allocate,4,7,8785,240.0,5.0
24.9,allocate,0,7,8784,390.0,5.0
24.9,allocate,3,7,8786,195.0,5.0
25.0,deallocate,9,1,11678,0.0,0.0
25.0,deallocate,5,1,11679,0.0,0.0
25.0,deallocate,6,1,11680,0.0,0.0
25.0,allocate,5,4,11682,333.33333333333337,3.3333333333333335
25.0,allocate,9,4,11681,320.0,3.3333333333333335
25.0,allocate,6,4,11683,66.66666666666667,3.3333333333333335
25.5,allocate,9,7,8345,960.0,10.0
27.2,deallocate,8,3,9503,0.0,0.0
27.2,deallocate,7,3,9504,0.0,0.0
27.2,deallocate,0,3,9505,0.0,0.0
27.2,deallocate,2,3,9506,0.0,0.0
27.2,deallocate,3,3,9507,0.0,0.0
27.2,deallocate,9,3,9508,0.0,0.0
27.2,deallocate,4,3,9502,0.0,0.0
27.5,allocate,5,1,4918,500.0,5.0
27.5,allocate,6,1,4919,100.0,5.0
27.5,allocate,9,1,4923,480.0,5.0
27.5,allocate,4,1,4924,240.0,5.0
27.5,allocate,8,1,4922,280.0,5.0
27.5,allocate,2,1,4921,630.0,5.0
27.5,allocate,0,1,4920,390.0,5.0
27.5,deallocate,5,0,4911,0.0,0.0
27.5,deallocate,0,0,4913,0.0,0.0
27.5,deallocate,6,0,4912,0.0,0.0
27.5,deallocate,4,0,4917,0.0,0.0
27.5,deallocate,9,0,4916,0.0,0.0
27.5,deallocate,8,0,4915,0.0,0.0
27.5,deallocate,2,0,4914,0.0,0.0
28.3,deallocate,9,4,11681,0.0,0.0
28.3,deallocate,5,4,11682,0.0,0.0
28.3,deallocate,6,4,11683,0.0,0.0
29.3,allocate,0,1,1128,1300.0,16.666666666666668
29.3,allocate,2,1,1125,2100.0,16.666666666666668
29.3,allocate,9,1,1126,1600.0,16.666666666666668
29.3,allocate,7,1,1127,1166.6666666666667,16.666666666666668
29.9,deallocate,4,7,8785,0.0,0.0
29.9,deallocate,0,7,8784,0.0,0.0
29.9,deallocate,7,7,8783,0.0,0.0
29.9,allocate,7,6,8787,350.0,5.0
29.9,allocate,0,6,8788,390.0,5.0
29.9,deallocate,3,7,8786,0.0,0.0
29.9,allocate,3,6,8790,195.0,5.0
29.9,allocate,4,6,8789,240.0,5.0
30.0,allocate,6,5,3428,200.0,10.0
30.0,allocate,9,5,3429,960.0,10.0
30.0,allocate,5,5,3433,1000.0,10.0
30.0,allocate,1,5,3432,2900.0,10.0
30.0,allocate,8,5,3431,560.0,10.0
30.0,allocate,3,5,3430,390.0,10.0
30.7,allocate,9,0,12342,640.0,6.666666666666667
30.7,allocate,7,0,12343,466.6666666666667,6.666666666666667
30.7,allocate,5,0,12345,666.6666666666667,6.666666666666667
30.7,allocate,3,0,12344,260.0,6.666666666666667
31.1,allocate,4,6,11816,480.0,10.0
31.1,allocate,1,6,11815,2900.0,10.0
31.1,allocate,2,6,11814,1260.0,10.0
31.1,deallocate,4,8,11813,0.0,0.0
31.1,deallocate,1,8,11812,0.0,0.0
31.1,deallocate,2,8,11811,0.0,0.0
31.3,deallocate,3,8,5197,0.0,0.0
31.3,deallocate,0,8,5198,0.0,0.0
31.3,deallocate,5,8,5199,0.0,0.0
32.5,allocate,4,7,4931,240.0,5.0
32.5,deallocate,5,1,4918,0.0,0.0
32.5,deallocate,6,1,4919,0.0,0.0
32.5,deallocate,0,1,4920,0.0,0.0
32.5,deallocate,2,1,4921,0.0,0.0
32.5,deallocate,8,1,4922,0.0,0.0
32.5,deallocate,9,1,4923,0.0,0.0
32.5,allocate,9,7,4930,480.0,5.0
32.5,allocate,5,7,4925,500.0,5.0
32.5,allocate,6,7,4926,100.0,5.0
32.5,allocate,0,7,4927,390.0,5.0
32.5,allocate,2,7,4928,630.0,5.0
32.5,allocate,8,7,4929,280.0,5.0
32.5,deallocate,4,1,4924,0.0,0.0
34.4,deallocate,2,0,7954,0.0,0.0
34.4,allocate,9,1,7958,1234.2857142857142,12.857142857142858
34.4,allocate,8,1,7957,720.0,12.857142857142858
34.4,allocate,6,1,7956,257.14285714285717,12.857142857142858
34.4,deallocate,7,0,7955,0.0,0.0
34.4,allocate,2,1,7959,1620.0,12.857142857142858
34.4,allocate,7,1,7960,900.0,12.857142857142858
34.4,deallocate,9,0,7953,0.0,0.0
34.4,deallocate,8,0,7952,0.0,0.0
34.4,deallocate,6,0,7951,0.0,0.0
34.9,allocate,0,5,8792,390.0,5.0
34.9,deallocate,7,6,8787,0.0,0.0
34.9,deallocate,0,6,8788,0.0,0.0
34.9,allocate,7,5,8791,350.0,5.0
34.9,deallocate,3,6,8790,0.0,0.0
34.9,deallocate,4,6,8789,0.0,0.0
34.9,allocate,3,5,8794,195.0,5.0
34.9,allocate,4,5,8793,240.0,5.0
35.5,allocate,9,2,8346,960.0,10.0
35.5,deallocate,9,7,8345,0.0,0.0
37.4,allocate,7,2,12347,466.6666666666667,6.666666666666667
37.4,allocate,5,2,12349,666.6666666666667,6.666666666666667
37.4,allocate,9,2,12346,640.0,6.666666666666667
37.4,deallocate,5,0,12345,0.0,0.0
37.4,deallocate,3,0,12344,0.0,0.0
37.4,deallocate,7,0,12343,0.0,0.0
37.4,deallocate,9,0,12342,0.0,0.0
37.4,allocate,3,2,12348,260.0,6.666666666666667
37.5,deallocate,0,7,4927,0.0,0.0
37.5,deallocate,6,7,4926,0.0,0.0
37.5,deallocate,9,7,4930,0.0,0.0
37.5,allocate,6,2,4933,100.0,5.0
37.5,deallocate,4,7,4931,0.0,0.0
37.5,allocate,4,2,4938,240.0,5.0
37.5,allocate,9,2,4937,480.0,5.0
37.5,deallocate,5,7,4925,0.0,0.0
37.5,allocate,8,2,4936,280.0,5.0
37.5,allocate,2,2,4935,630.0,5.0
37.5,deallocate,2,7,4928,0.0,0.0
37.5,deallocate,8,7,4929,0.0,0.0
37.5,allocate,5,2,4932,500.0,5.0
37.5,allocate,0,2,4934,390.0,5.0
39.1,allocate,1,1,6937,11600.0,40.0
39.9,deallocate,7,5,8791,0.0,0.0
39.9,deallocate,0,5,8792,0.0,0.0
39.9,deallocate,4,5,8793,0.0,0.0
39.9,allocate,7,8,8795,350.0,5.0
39.9,allocate,0,8,8796,390.0,5.0
39.9,allocate,4,8,8797,240.0,5.0
39.9,allocate,3,8,8798,195.0,5.0
39.9,deallocate,3,5,8794,0.0,0.0
40.0,deallocate,9,5,3429,0.0,0.0
40.0,deallocate,3,5,3430,0.0,0.0
40.0,deallocate,6,5,3428,0.0,0.0
40.0,deallocate,8,5,3431,0.0,0.0
40.0,deallocate,1,5,3432,0.0,0.0
40.0,deallocate,5,5,3433,0.0,0.0
41.1,deallocate,4,6,11816,0.0,0.0
41.1,deallocate,2,6,11814,0.0,0.0
41.1,deallocate,1,6,11815,0.0,0.0
41.1,allocate,1,2,11818,2900.0,10.0
41.1,allocate,2,2,11817,1260.0,10.0
41.1,allocate,4,2,11819,480.0,10.0
42.5,deallocate,4,2,4938,0.0,0.0
42.5,deallocate,8,2,4936,0.0,0.0
42.5,deallocate,5,2,4932,0.0,0.0
42.5,deallocate,2,2,4935,0.0,0.0
42.5,deallocate,0,2,4934,0.0,0.0
42.5,deallocate,9,2,4937,0.0,0.0
42.5,deallocate,6,2,4933,0.0,0.0
42.7,allocate,6,0,11627,66.66666666666667,3.3333333333333335
42.7,allocate,9,0,11628,320.0,3.3333333333333335
44.0,allocate,7,4,12351,466.6666666666667,6.666666666666667
44.0,allocate,5,4,12353,666.6666666666667,6.666666666666667
44.0,allocate,3,4,12352,260.0,6.666666666666667
44.0,deallocate,3,2,12348,0.0,0.0
44.0,deallocate,5,2,12349,0.0,0.0
44.0,deallocate,7,2,12347,0.0,0.0
44.0,deallocate,9,2,12346,0.0,0.0
44.0,allocate,9,4,12350,640.0,6.666666666666667
44.9,deallocate,7,8,8795,0.0,0.0
44.9,deallocate,3,8,8798,0.0,0.0
44.9,deallocate,4,8,8797,0.0,0.0
44.9,allocate,7,9,8799,350.0,5.0
44.9,allocate,0,9,8800,390.0,5.0
44.9,deallocate,0,8,8796,0.0,0.0
44.9,allocate,3,9,8802,195.0,5.0
44.9,allocate,4,9,8801,240.0,5.0
45.5,deallocate,9,2,8346,0.0,0.0
45.6,allocate,0,4,3588,3900.0,50.0
45.6,allocate,4,4,3589,2400.0,50.0
45.6,allocate,5,4,3590,5000.0,50.0
46.0,allocate,9,9,1130,1600.0,16.666666666666668
46.0,allocate,2,9,1129,2100.0,16.666666666666668
46.0,deallocate,0,1,1128,0.0,0.0
46.0,deallocate,7,1,1127,0.0,0.0
46.0,deallocate,9,1,1126,0.0,0.0
46.0,deallocate,2,1,1125,0.0,0.0
46.0,allocate,9,8,11630,320.0,3.3333333333333335
46.0,allocate,7,9,1131,1166.6666666666667,16.666666666666668
46.0,allocate,6,8,11629,66.66666666666667,3.3333333333333335
46.0,deallocate,9,0,11628,0.0,0.0
46.0,deallocate,6,0,11627,0.0,0.0
46.0,allocate,0,9,1132,1300.0,16.666666666666668
47.2,deallocate,7,1,7960,0.0,0.0
47.2,deallocate,9,1,7958,0.0,0.0
47.2,deallocate,8,1,7957,0.0,0.0
47.2,deallocate,6,1,7956,0.0,0.0
47.2,deallocate,2,1,7959,0.0,0.0
47.2,allocate,9,4,7963,1234.2857142857142,12.857142857142858
47.2,allocate,8,4,7962,720.0,12.857142857142858
47.2,allocate,2,4,7964,1620.0,12.857142857142858
47.2,allocate,7,4,7965,900.0,12.857142857142858
47.2,allocate,6,4,7961,257.14285714285717,12.857142857142858
49.4,allocate,9,9,11632,320.0,3.3333333333333335
49.4,allocate,6,9,11631,66.66666666666667,3.3333333333333335
49.4,deallocate,9,8,11630,0.0,0.0
49.4,deallocate,6,8,11629,0.0,0.0
49.9,deallocate,0,9,8800,0.0,0.0
49.9,allocate,3,0,8806,195.0,5.0
49.9,allocate,4,0,8805,240.0,5.0
49.9,allocate,0,0,8804,390.0,5.0
49.9,allocate,7,0,8803,350.0,5.0
49.9,deallocate,3,9,8802,0.0,0.0
49.9,deallocate,4,9,8801,0.0,0.0
49.9,deallocate,7,9,8799,0.0,0.0
50.1,allocate,1,6,48,2900.0,10.0
50.1,allocate,6,6,50,200.0,10.0
50.1,allocate,9,6,49,960.0,10.0
50.1,allocate,3,6,47,390.0,10.0
50.1,allocate,4,6,46,480.0,10.0
50.1,allocate,0,6,45,780.0,10.0
50.1,allocate,8,6,51,560.0,10.0
50.1,allocate,7,6,52,700.0,10.0
50.7,deallocate,3,4,12352,0.0,0.0
50.7,deallocate,9,4,12350,0.0,0.0
50.7,deallocate,7,4,12351,0.0,0.0
50.7,deallocate,5,4,12353,0.0,0.0
51.1,allocate,4,8,11822,480.0,10.0
51.1,allocate,1,8,11821,2900.0,10.0
51.1,allocate,2,8,11820,1260.0,10.0
51.1,deallocate,4,2,11819,0.0,0.0
51.1,deallocate,1,2,11818,0.0,0.0
51.1,deallocate,2,2,11817,0.0,0.0
52.7,deallocate,9,9,11632,0.0,0.0
52.7,allocate,9,4,11634,320.0,3.3333333333333335
52.7,deallocate,6,9,11631,0.0,0.0
52.7,allocate,6,4,11633,66.66666666666667,3.3333333333333335
54.9,deallocate,4,0,8805,0.0,0.0
54.9,deallocate,3,0,8806,0.0,0.0
54.9,allocate,7,4,8807,350.0,5.0
54.9,allocate,0,4,8808,390.0,5.0
54.9,allocate,4,4,8809,240.0,5.0
54.9,allocate,3,4,8810,195.0,5.0
54.9,deallocate,7,0,8803,0.0,0.0
54.9,deallocate,0,0,8804,0.0,0.0
55.6,allocate,7,3,9511,700.0,10.0
55.6,allocate,8,3,9510,560.0,10.0
55.6,allocate,4,3,9509,480.0,10.0
55.6,allocate,2,3,9513,1260.0,10.0
55.6,allocate,0,3,9512,780.0,10.0
55.6,allocate,3,3,9514,390.0,10.0
55.6,allocate,9,3,9515,960.0,10.0
56.0,deallocate,6,4,11633,0.0,0.0
56.0,allocate,9,2,11636,320.0,3.3333333333333335
56.0,allocate,6,2,11635,66.66666666666667,3.3333333333333335
56.0,deallocate,9,4,11634,0.0,0.0
58.6,allocate,8,9,6026,160.0,2.857142857142857
58.6,allocate,5,9,6028,285.7142857142857,2.857142857142857
58.6,allocate,2,9,6027,360.0,2.857142857142857
58.6,allocate,6,9,6030,57.142857142857146,2.857142857142857
58.6,allocate,1,9,6031,828.5714285714286,2.857142857142857
58.6,allocate,4,9,6032,137.14285714285714,2.857142857142857
58.6,allocate,7,9,6033,200.0,2.857142857142857
58.6,allocate,9,9,6029,274.2857142857143,2.857142857142857
58.6,allocate,6,9,167,200.0,10.0
58.6,allocate,3,9,6034,111.42857142857143,2.857142857142857
58.6,allocate,4,9,169,480.0,10.0
58.6,allocate,2,9,168,1260.0,10.0
58.6,allocate,0,9,165,780.0,10.0
58.6,allocate,5,9,166,1000.0,10.0
59.2,allocate,0,8,1607,156.0,2.0
59.2,allocate,8,8,1606,112.0,2.0
59.2,allocate,9,8,1605,192.0,2.0
59.2,allocate,2,8,1608,252.0,2.0
59.4,deallocate,6,2,11635,0.0,0.0
59.4,deallocate,9,2,11636,0.0,0.0
59.4,allocate,6,3,11637,66.66666666666667,3.3333333333333335
59.4,allocate,9,3,11638,320.0,3.3333333333333335
59.9,deallocate,3,4,8810,0.0,0.0
59.9,allocate,7,1,8811,350.0,5.0
59.9,deallocate,4,4,8809,0.0,0.0
59.9,allocate,3,1,8814,195.0,5.0
59.9,deallocate,7,4,8807,0.0,0.0
59.9,allocate,0,1,8812,390.0,5.0
59.9,allocate,4,1,8813,240.0,5.0
59.9,deallocate,0,4,8808,0.0,0.0
60.1,allocate,7,6,7970,900.0,12.857142857142858
60.1,deallocate,6,4,7961,0.0,0.0
60.1,deallocate,8,4,7962,0.0,0.0
60.1,allocate,2,6,7969,1620.0,12.857142857142858
60.1,allocate,9,6,7968,1234.2857142857142,12.857142857142858
60.1,deallocate,7,4,7965,0.0,0.0
60.1,allocate,6,6,7966,257.14285714285717,12.857142857142858
60.1,allocate,8,6,7967,720.0,12.857142857142858
60.1,allocate,3,9,55,390.0,10.0
60.1,deallocate,0,6,45,0.0,0.0
60.1,allocate,4,9,54,480.0,10.0
60.1,allocate,0,9,53,780.0,10.0
60.1,deallocate,7,6,52,0.0,0.0
60.1,deallocate,8,6,51,0.0,0.0
60.1,deallocate,6,6,50,0.0,0.0
60.1,deallocate,9,6,49,0.0,0.0
60.1,deallocate,1,6,48,0.0,0.0
60.1,deallocate,3,6,47,0.0,0.0
60.1,deallocate,4,6,46,0.0,0.0
60.1,allocate,1,9,56,2900.0,10.0
60.1,deallocate,2,4,7964,0.0,0.0
60.1,allocate,6,9,58,200.0,10.0
60.1,allocate,8,9,59,560.0,10.0
60.1,allocate,7,9,60,700.0,10.0
60.1,deallocate,9,4,7963,0.0,0.0
60.1,allocate,9,9,57,960.0,10.0
61.1,deallocate,2,8,11820,0.0,0.0
61.1,deallocate,1,8,11821,0.0,0.0
61.1,deallocate,4,8,11822,0.0,0.0
61.1,allocate,2,6,11823,1260.0,10.0
61.1,allocate,1,6,11824,2900.0,10.0
61.1,allocate,4,6,11825,480.0,10.0
61.2,deallocate,9,8,1605,0.0,0.0
61.2,deallocate,2,8,1608,0.0,0.0
61.2,allocate,2,1,1612,252.0,2.0
61.2,allocate,0,1,1611,156.0,2.0
61.2,allocate,8,1,1610,112.0,2.0
61.2,allocate,9,1,1609,192.0,2.0
61.2,deallocate,0,8,1607,0.0,0.0
61.2,deallocate,8,8,1606,0.0,0.0
61.5,allocate,4,7,6041,137.14285714285714,2.857142857142857
61.5,allocate,1,7,6040,828.5714285714286,2.857142857142857
61.5,allocate,6,7,6039,57.142857142857146,2.857142857142857
61.5,allocate,9,7,6038,274.2857142857143,2.857142857142857
61.5,allocate,5,7,6037,285.7142857142857,2.857142857142857
61.5,allocate,2,7,6036,360.0,2.857142857142857
61.5,allocate,8,7,6035,160.0,2.857142857142857
61.5,allocate,7,7,6042,200.0,2.857142857142857
61.5,deallocate,1,9,6031,0.0,0.0
61.5,deallocate,8,9,6026,0.0,0.0
61.5,deallocate,2,9,6027,0.0,0.0
61.5,deallocate,5,9,6028,0.0,0.0
61.5,deallocate,9,9,6029,0.0,0.0
61.5,deallocate,3,9,6034,0.0,0.0
61.5,deallocate,7,9,6033,0.0,0.0
61.5,deallocate,4,9,6032,0.0,0.0
61.5,deallocate,6,9,6030,0.0,0.0
61.5,allocate,3,7,6043,111.42857142857143,2.857142857142857
62.6,deallocate,9,9,1130,0.0,0.0
62.6,deallocate,7,9,1131,0.0,0.0
62.6,deallocate,0,9,1132,0.0,0.0
62.6,allocate,2,5,1133,2100.0,16.666666666666668
62.6,allocate,9,5,1134,1600.0,16.666666666666668
62.6,allocate,7,5,1135,1166.6666666666667,16.666666666666668
62.6,allocate,0,5,1136,1300.0,16.666666666666668
62.6,deallocate,2,9,1129,0.0,0.0
62.7,deallocate,6,3,11637,0.0,0.0
62.7,deallocate,9,3,11638,0.0,0.0
63.2,allocate,9,0,1613,192.0,2.0
63.2,deallocate,9,1,1609,0.0,0.0
63.2,deallocate,8,1,1610,0.0,0.0
