NodeName,NumCores,PartitioningHeuristic
worker237,8,bestfit
worker238,8,bestfit
worker239,8,bestfit
worker240,8,bestfit
worker241,8,bestfit
worker242,8,bestfit
worker243,8,bestfit
worker244,8,bestfit
worker245,8,bestfit
worker246,8,bestfit
worker247,8,bestfit
worker248,8,bestfit
worker249,8,bestfit
worker250,8,bestfit
worker251,8,bestfit
worker252,8,bestfit
worker253,8,bestfit
worker254,8,bestfit
worker255,8,bestfit
worker256,8,bestfit
worker257,8,bestfit
worker258,8,bestfit
worker259,8,bestfit
worker260,8,bestfit
worker261,8,bestfit
worker262,8,bestfit
worker263,8,bestfit
worker264,8,bestfit
worker265,8,bestfit
worker266,8,bestfit
worker267,8,bestfit
worker268,8,bestfit
worker269,8,bestfit
worker270,8,bestfit
worker271,8,bestfit
worker272,8,bestfit
worker273,8,bestfit
worker274,8,bestfit
worker275,8,bestfit
worker276,8,bestfit
worker277,8,bestfit
worker278,8,bestfit
worker279,8,bestfit
worker280,8,bestfit
worker281,8,bestfit
worker282,8,bestfit
worker283,8,bestfit
worker284,8,bestfit
worker285,8,bestfit
worker286,8,bestfit
worker287,8,bestfit
worker288,8,bestfit
worker289,8,bestfit
worker290,8,bestfit
worker291,8,bestfit
worker292,8,bestfit
worker293,8,bestfit
worker294,8,bestfit
worker295,8,bestfit
worker296,8,bestfit
worker297,8,bestfit
worker298,8,bestfit
worker299,8,bestfit
worker300,8,bestfit
worker301,8,bestfit
worker302,8,bestfit
worker303,8,bestfit
worker304,8,bestfit
worker305,8,bestfit
worker306,8,bestfit
worker307,8,bestfit
worker308,8,bestfit
worker309,8,bestfit
worker310,8,bestfit
worker311,8,bestfit
worker312,8,bestfit
worker313,8,bestfit
worker314,8,bestfit
worker315,8,bestfit
worker316,8,bestfit
worker317,8,bestfit
worker318,8,bestfit
worker319,8,bestfit
worker320,8,bestfit
worker321,8,bestfit
worker322,8,bestfit
worker323,8,bestfit
worker324,8,bestfit
worker325,8,bestfit
worker326,8,bestfit
worker327,8,bestfit
worker328,8,bestfit
worker329,8,bestfit
worker330,8,bestfit
worker331,8,bestfit
worker332,8,bestfit
worker333,8,bestfit
worker334,8,bestfit
worker335,8,bestfit
worker336,8,bestfit
worker337,8,bestfit
worker338,8,bestfit
worker339,8,bestfit
worker340,8,bestfit
worker341,8,bestfit
worker342,8,bestfit
worker343,8,bestfit
worker344,8,bestfit
worker345,8,bestfit
worker346,8,bestfit
worker347,8,bestfit
worker348,8,bestfit
worker349,8,bestfit
worker350,8,bestfit
worker351,8,bestfit
worker352,8,bestfit
worker353,8,bestfit
worker354,8,bestfit
worker355,8,bestfit
worker356,8,bestfit
worker357,8,bestfit
worker358,8,bestfit
worker359,8,bestfit
worker360,8,bestfit
worker361,8,bestfit
worker362,8,bestfit
worker363,8,bestfit
worker364,8,bestfit
worker365,8,bestfit
worker366,8,bestfit
worker367,8,bestfit
worker368,8,bestfit
worker369,8,bestfit
worker370,8,bestfit
worker371,8,bestfit
worker372,8,bestfit
worker373,8,bestfit
worker374,8,bestfit
worker375,8,bestfit
worker376,8,bestfit
worker377,8,bestfit
worker378,8,bestfit
worker379,8,bestfit
worker380,8,bestfit
worker381,8,bestfit
worker382,8,bestfit
worker383,8,bestfit
worker384,8,bestfit
worker385,8,bestfit
worker386,8,bestfit
worker387,8,bestfit
worker388,8,bestfit
worker389,8,bestfit
worker390,8,bestfit
worker391,8,bestfit
worker392,8,bestfit
worker393,8,bestfit
worker394,8,bestfit
worker395,8,bestfit
worker396,8,bestfit
worker397,8,bestfit
worker398,8,bestfit
worker399,8,bestfit
worker400,8,bestfit
worker401,8,bestfit
worker402,8,bestfit
worker403,8,bestfit
worker404,8,bestfit
worker405,8,bestfit
worker406,8,bestfit
worker407,8,bestfit
worker408,8,bestfit
worker409,8,bestfit
worker410,8,bestfit
worker411,8,bestfit
worker412,8,bestfit
worker413,8,bestfit
worker414,8,bestfit
worker415,8,bestfit
worker416,8,bestfit
worker417,8,bestfit
worker418,8,bestfit
worker419,8,bestfit
worker420,8,bestfit
worker421,8,bestfit
worker422,8,bestfit
worker423,8,bestfit
worker424,8,bestfit
worker425,8,bestfit
worker426,8,bestfit
worker427,8,bestfit
worker428,8,bestfit
worker429,8,bestfit
worker430,8,bestfit
worker431,8,bestfit
worker432,8,bestfit
worker433,8,bestfit
worker434,8,bestfit
worker435,8,bestfit
worker436,8,bestfit
worker437,8,bestfit
worker438,8,bestfit
worker439,8,bestfit
worker440,8,bestfit
worker441,8,bestfit
worker442,8,bestfit
worker443,8,bestfit
worker444,8,bestfit
worker445,8,bestfit
worker446,8,bestfit
worker447,8,bestfit
worker448,8,bestfit
worker449,8,bestfit
worker450,8,bestfit
worker451,8,bestfit
worker452,8,bestfit
worker453,8,bestfit
worker454,8,bestfit
worker455,8,bestfit
worker456,8,bestfit
worker457,8,bestfit
worker458,8,bestfit
worker459,8,bestfit
worker460,8,bestfit
worker461,8,bestfit
worker462,8,bestfit
worker463,8,bestfit
worker464,8,bestfit
worker465,8,bestfit
worker466,8,bestfit
worker467,8,bestfit
worker468,8,bestfit
worker469,8,bestfit
worker470,8,bestfit
worker471,8,bestfit
worker472,8,bestfit
worker473,8,bestfit
worker474,8,bestfit
worker475,8,bestfit
worker476,8,bestfit
worker477,8,bestfit
worker478,8,bestfit
worker479,8,bestfit
worker480,8,bestfit
worker481,8,bestfit
worker482,8,bestfit
worker483,8,bestfit
worker484,8,bestfit
worker485,8,bestfit
worker486,8,bestfit
worker487,8,bestfit
worker488,8,bestfit
worker489,8,bestfit
worker490,8,bestfit
worker491,8,bestfit
worker492,8,bestfit
worker493,8,bestfit
worker494,8,bestfit
worker495,8,bestfit
worker496,8,bestfit
worker497,8,bestfit
worker498,8,bestfit
worker499,8,bestfit
worker500,8,bestfit
worker501,8,bestfit
worker502,8,bestfit
worker503,8,bestfit
worker504,8,bestfit
worker505,8,bestfit
worker506,8,bestfit
worker507,8,bestfit
worker508,8,bestfit
worker509,8,bestfit
worker510,8,bestfit
worker511,8,bestfit
worker512,8,bestfit
worker513,8,bestfit
worker514,8,bestfit
worker515,8,bestfit
worker516,8,bestfit
worker517,8,bestfit
worker518,8,bestfit
worker519,8,bestfit
worker520,8,bestfit
worker521,8,bestfit
worker522,8,bestfit
worker523,8,bestfit
worker524,8,bestfit
worker525,8,bestfit
worker526,8,bestfit
worker527,8,bestfit
worker528,8,bestfit
worker529,8,bestfit
worker530,8,bestfit
worker531,8,bestfit
worker532,8,bestfit
worker533,8,bestfit
worker534,8,bestfit
worker535,8,bestfit
worker536,8,bestfit
worker537,8,bestfit
worker538,8,bestfit
worker539,8,bestfit
worker540,8,bestfit
worker541,8,bestfit
worker542,8,bestfit
worker543,8,bestfit
worker544,8,bestfit
worker545,8,bestfit
worker546,8,bestfit
worker547,8,bestfit
worker548,8,bestfit
worker549,8,bestfit
worker550,8,bestfit
worker551,8,bestfit
worker552,8,bestfit
worker553,8,bestfit
worker554,8,bestfit
worker555,8,bestfit
worker556,8,bestfit
worker557,8,bestfit
worker558,8,bestfit
worker559,8,bestfit
worker560,8,bestfit
worker561,8,bestfit
worker562,8,bestfit
worker563,8,bestfit
worker564,8,bestfit
worker565,8,bestfit
worker566,8,bestfit
worker567,8,bestfit
worker568,8,bestfit
worker569,8,bestfit
worker570,8,bestfit
worker571,8,bestfit
worker572,8,bestfit
worker573,8,bestfit
worker574,8,bestfit
worker575,8,bestfit
worker576,8,bestfit
worker577,8,bestfit
worker578,8,bestfit
worker579,8,bestfit
worker580,8,bestfit
worker581,8,bestfit
worker582,8,bestfit
worker583,8,bestfit
worker584,8,bestfit
worker585,8,bestfit
worker586,8,bestfit
worker587,8,bestfit
worker588,8,bestfit
worker589,8,bestfit
worker590,8,bestfit
worker591,8,bestfit
worker592,8,bestfit
worker593,8,bestfit
worker594,8,bestfit
worker595,8,bestfit
worker596,8,bestfit
worker597,8,bestfit
worker598,8,bestfit
worker599,8,bestfit
worker600,8,bestfit
worker601,8,bestfit
worker602,8,bestfit
worker603,8,bestfit
worker604,8,bestfit
worker605,8,bestfit
worker606,8,bestfit
worker607,8,bestfit
worker608,8,bestfit
worker609,8,bestfit
worker610,8,bestfit
worker611,8,bestfit
worker612,8,bestfit
worker613,8,bestfit
worker614,8,bestfit
worker615,8,bestfit
worker616,8,bestfit
worker617,8,bestfit
worker618,8,bestfit
worker619,8,bestfit
worker620,8,bestfit
worker621,8,bestfit
worker622,8,bestfit
worker623,8,bestfit
worker624,8,bestfit
worker625,8,bestfit
worker626,8,bestfit
worker627,8,bestfit
worker628,8,bestfit
worker629,8,bestfit
worker630,8,bestfit
worker631,8,bestfit
worker632,8,bestfit
worker633,8,bestfit
worker634,8,bestfit
worker635,8,bestfit
worker636,8,bestfit
worker637,8,bestfit
worker638,8,bestfit
worker639,8,bestfit
worker640,8,bestfit
worker641,8,bestfit
worker642,8,bestfit
worker643,8,bestfit
worker644,8,bestfit
worker645,8,bestfit
worker646,8,bestfit
worker647,8,bestfit
worker648,8,bestfit
worker649,8,bestfit
worker650,8,bestfit
worker651,8,bestfit
worker652,8,bestfit
worker653,8,bestfit
worker654,8,bestfit
worker655,8,bestfit
worker656,8,bestfit
worker657,8,bestfit
worker658,8,bestfit
worker659,8,bestfit
worker660,8,bestfit
worker661,8,bestfit
worker662,8,bestfit
worker663,8,bestfit
worker664,8,bestfit
worker665,8,bestfit
worker666,8,bestfit
worker667,8,bestfit
worker668,8,bestfit
worker669,8,bestfit
worker670,8,bestfit
worker671,8,bestfit
worker672,8,bestfit
worker673,8,bestfit
worker674,8,bestfit
worker675,8,bestfit
worker676,8,bestfit
worker677,8,bestfit
worker678,8,bestfit
worker679,8,bestfit
worker680,8,bestfit
worker681,8,bestfit
worker682,8,bestfit
worker683,8,bestfit
worker684,8,bestfit
worker685,8,bestfit
worker686,8,bestfit
worker687,8,bestfit
worker688,8,bestfit
worker689,8,bestfit
worker690,8,bestfit
worker691,8,bestfit
worker692,8,bestfit
worker693,8,bestfit
worker694,8,bestfit
worker695,8,bestfit
worker696,8,bestfit
worker697,8,bestfit
worker698,8,bestfit
worker699,8,bestfit
worker700,8,bestfit
worker701,8,bestfit
worker702,8,bestfit
worker703,8,bestfit
worker704,8,bestfit
worker705,8,bestfit
worker706,8,bestfit
worker707,8,bestfit
worker708,8,bestfit
worker709,8,bestfit
worker710,8,bestfit
worker711,8,bestfit
worker712,8,bestfit
worker713,8,bestfit
worker714,8,bestfit
worker715,8,bestfit
worker716,8,bestfit
worker717,8,bestfit
worker718,8,bestfit
worker719,8,bestfit
worker720,8,bestfit
worker721,8,bestfit
worker722,8,bestfit
worker723,8,bestfit
worker724,8,bestfit
worker725,8,bestfit
worker726,8,bestfit
worker727,8,bestfit
worker728,8,bestfit
worker729,8,bestfit
worker730,8,bestfit
worker731,8,bestfit
worker732,8,bestfit
worker733,8,bestfit
worker734,8,bestfit
worker735,8,bestfit
worker736,8,bestfit
worker737,8,bestfit
worker738,8,bestfit
worker739,8,bestfit
worker740,8,bestfit
worker741,8,bestfit
worker742,8,bestfit
worker743,8,bestfit
worker744,8,bestfit
worker745,8,bestfit
worker746,8,bestfit
worker747,8,bestfit
worker748,8,bestfit
worker749,8,bestfit
worker750,8,bestfit
worker751,8,bestfit
worker752,8,bestfit
worker753,8,bestfit
worker754,8,bestfit
worker755,8,bestfit
worker756,8,bestfit
worker757,8,bestfit
worker758,8,bestfit
worker759,8,bestfit
worker760,8,bestfit
worker761,8,bestfit
worker762,8,bestfit
worker763,8,bestfit
worker764,8,bestfit
worker765,8,bestfit
worker766,8,bestfit
worker767,8,bestfit
worker768,8,bestfit
worker769,8,bestfit
worker770,8,bestfit
worker771,8,bestfit
worker772,8,bestfit
worker773,8,bestfit
worker774,8,bestfit
worker775,8,bestfit
worker776,8,bestfit
worker777,8,bestfit
worker778,8,bestfit
worker779,8,bestfit
worker780,8,bestfit
worker781,8,bestfit
worker782,8,bestfit
worker783,8,bestfit
worker784,8,bestfit
worker785,8,bestfit
worker786,8,bestfit
worker787,8,bestfit
worker788,8,bestfit
worker789,8,bestfit
worker790,8,bestfit
worker791,8,bestfit
worker792,8,bestfit
worker793,8,bestfit
worker794,8,bestfit
worker795,8,bestfit
worker796,8,bestfit
worker797,8,bestfit
worker798,8,bestfit
worker799,8,bestfit
worker800,8,bestfit
worker801,8,bestfit
worker802,8,bestfit
worker803,8,bestfit
worker804,8,bestfit
worker805,8,bestfit
worker806,8,bestfit
worker807,8,bestfit
worker808,8,bestfit
worker809,8,bestfit
worker810,8,bestfit
worker811,8,bestfit
worker812,8,bestfit
worker813,8,bestfit
worker814,8,bestfit
worker815,8,bestfit
worker816,8,bestfit
worker817,8,bestfit
worker818,8,bestfit
worker819,8,bestfit
worker820,8,bestfit
worker821,8,bestfit
worker822,8,bestfit
worker823,8,bestfit
worker824,8,bestfit
worker825,8,bestfit
worker826,8,bestfit
worker827,8,bestfit
worker828,8,bestfit
worker829,8,bestfit
worker830,8,bestfit
worker831,8,bestfit
worker832,8,bestfit
worker833,8,bestfit
worker834,8,bestfit
worker835,8,bestfit
worker836,8,bestfit
worker837,8,bestfit
worker838,8,bestfit
worker839,8,bestfit
worker840,8,bestfit
worker841,8,bestfit
worker842,8,bestfit
worker843,8,bestfit
worker844,8,bestfit
worker845,8,bestfit
worker846,8,bestfit
worker847,8,bestfit
worker848,8,bestfit
worker849,8,bestfit
worker850,8,bestfit
worker851,8,bestfit
worker852,8,bestfit
worker853,8,bestfit
worker854,8,bestfit
worker855,8,bestfit
worker856,8,bestfit
worker857,8,bestfit
worker858,8,bestfit
worker859,8,bestfit
worker860,8,bestfit
worker861,8,bestfit
worker862,8,bestfit
worker863,8,bestfit
worker864,8,bestfit
worker865,8,bestfit
worker866,8,bestfit
worker867,8,bestfit
worker868,8,bestfit
worker869,8,bestfit
worker870,8,bestfit
worker871,8,bestfit
worker872,8,bestfit
worker873,8,bestfit
worker874,8,bestfit
worker875,8,bestfit
worker876,8,bestfit
worker877,8,bestfit
worker878,8,bestfit
worker879,8,bestfit
worker880,8,bestfit
worker881,8,bestfit
worker882,8,bestfit
worker883,8,bestfit
worker884,8,bestfit
worker885,8,bestfit
worker886,8,bestfit
worker887,8,bestfit
worker888,8,bestfit
worker889,8,bestfit
worker890,8,bestfit
worker891,8,bestfit
worker892,8,bestfit
worker893,8,bestfit
worker894,8,bestfit
worker895,8,bestfit
worker896,8,bestfit
worker897,8,bestfit
worker898,8,bestfit
worker899,8,bestfit
worker900,8,bestfit
worker901,8,bestfit
worker902,8,bestfit
worker903,8,bestfit
worker904,8,bestfit
worker905,8,bestfit
worker906,8,bestfit
worker907,8,bestfit
worker908,8,bestfit
worker909,8,bestfit
worker910,8,bestfit
worker911,8,bestfit
worker912,8,bestfit
worker913,8,bestfit
worker914,8,bestfit
worker915,8,bestfit
worker916,8,bestfit
worker917,8,bestfit
worker918,8,bestfit
worker919,8,bestfit
worker920,8,bestfit
worker921,8,bestfit
worker922,8,bestfit
worker923,8,bestfit
worker924,8,bestfit
worker925,8,bestfit
worker926,8,bestfit
worker927,8,bestfit
worker928,8,bestfit
worker929,8,bestfit
worker930,8,bestfit
worker931,8,bestfit
worker932,8,bestfit
worker933,8,bestfit
worker934,8,bestfit
worker935,8,bestfit
worker936,8,bestfit
worker937,8,bestfit
worker938,8,bestfit
worker939,8,bestfit
worker940,8,bestfit
worker941,8,bestfit
worker942,8,bestfit
worker943,8,bestfit
worker944,8,bestfit
worker945,8,bestfit
worker946,8,bestfit
worker947,8,bestfit
worker948,8,bestfit
worker949,8,bestfit
worker950,8,bestfit
worker951,8,bestfit
worker952,8,bestfit
worker953,8,bestfit
worker954,8,bestfit
worker955,8,bestfit
worker956,8,bestfit
worker957,8,bestfit
worker958,8,bestfit
worker959,8,bestfit
worker960,8,bestfit
worker961,8,bestfit
worker962,8,bestfit
worker963,8,bestfit
worker964,8,bestfit
worker965,8,bestfit
worker966,8,bestfit
worker967,8,bestfit
worker968,8,bestfit
worker969,8,bestfit
worker970,8,bestfit
worker971,8,bestfit
worker972,8,bestfit
worker973,8,bestfit
worker974,8,bestfit
worker975,8,bestfit
worker976,8,bestfit
worker977,8,bestfit
worker978,8,bestfit
worker979,8,bestfit
worker980,8,bestfit
worker981,8,bestfit
worker982,8,bestfit
worker983,8,bestfit
worker984,8,bestfit
worker985,8,bestfit
worker986,8,bestfit
worker987,8,bestfit
worker988,8,bestfit
worker989,8,bestfit
worker990,8,bestfit
worker991,8,bestfit
worker992,8,bestfit
worker993,8,bestfit
worker994,8,bestfit
worker995,8,bestfit
worker996,8,bestfit
worker997,8,bestfit
worker998,8,bestfit
worker999,8,bestfit
