EventTime,EventType,ServiceID,DomainID,EventID,TotalUtil,UpTime
36.8,deallocate,76,1,925,380,0.0
36.9,allocate,34,7,932,240,26.666666666666668
36.9,allocate,68,7,928,360,26.666666666666668
36.9,allocate,45,7,929,123,26.666666666666668
36.9,allocate,76,7,930,380,26.666666666666668
36.9,allocate,50,7,931,30,26.666666666666668
38.9,deallocate,41,6,492,230,0.0
38.9,deallocate,11,6,487,42,0.0
38.9,deallocate,24,6,488,108,0.0
38.9,deallocate,62,6,489,46,0.0
38.9,deallocate,5,6,486,96,0.0
38.9,deallocate,29,6,491,330,0.0
38.9,deallocate,81,6,493,360,0.0
38.9,deallocate,57,6,490,245,0.0
39.0,allocate,24,5,496,108,5.714285714285714
39.0,allocate,41,5,500,230,5.714285714285714
39.0,allocate,62,5,497,46,5.714285714285714
39.0,allocate,11,5,495,42,5.714285714285714
39.0,allocate,29,5,499,330,5.714285714285714
39.0,allocate,5,5,494,96,5.714285714285714
39.0,allocate,81,5,501,360,5.714285714285714
39.0,allocate,57,5,498,245,5.714285714285714
44.7,deallocate,41,5,500,230,0.0
44.7,deallocate,29,5,499,330,0.0
44.7,deallocate,57,5,498,245,0.0
44.7,deallocate,81,5,501,360,0.0
44.7,deallocate,24,5,496,108,0.0
44.7,deallocate,11,5,495,42,0.0
44.7,deallocate,5,5,494,96,0.0
44.7,deallocate,62,5,497,46,0.0
44.8,allocate,81,3,509,360,5.714285714285714
44.8,allocate,57,3,506,245,5.714285714285714
44.8,allocate,11,3,503,42,5.714285714285714
44.8,allocate,5,3,502,96,5.714285714285714
44.8,allocate,41,3,508,230,5.714285714285714
44.8,allocate,29,3,507,330,5.714285714285714
44.8,allocate,62,3,505,46,5.714285714285714
44.8,allocate,24,3,504,108,5.714285714285714
48.2,allocate,22,8,1177,132,30.0
48.2,allocate,50,8,1170,30,30.0
48.2,allocate,75,8,1171,75,30.0
48.2,allocate,31,8,1176,192,30.0
48.2,allocate,30,8,1173,132,30.0
48.2,allocate,4,8,1174,90,30.0
48.2,allocate,56,8,1175,153,30.0
48.2,allocate,86,8,1172,146,30.0
50.5,deallocate,57,3,506,245,0.0
50.5,deallocate,62,3,505,46,0.0
50.5,deallocate,11,3,503,42,0.0
50.5,deallocate,24,3,504,108,0.0
50.5,deallocate,41,3,508,230,0.0
50.5,deallocate,81,3,509,360,0.0
50.5,deallocate,5,3,502,96,0.0
50.5,deallocate,29,3,507,330,0.0
63.5,deallocate,68,7,928,360,0.0
63.5,deallocate,34,7,932,240,0.0
63.5,deallocate,50,7,931,30,0.0
63.5,deallocate,76,7,930,380,0.0
63.5,deallocate,45,7,929,123,0.0
63.6,allocate,45,6,934,123,26.666666666666668
63.6,allocate,34,6,937,240,26.666666666666668
63.6,allocate,68,6,933,360,26.666666666666668
63.6,allocate,76,6,935,380,26.666666666666668
63.6,allocate,50,6,936,30,26.666666666666668
66.0,allocate,46,8,1240,372,2.0
66.0,allocate,56,8,1242,153,2.0
66.0,allocate,38,8,1243,172,2.0
66.0,allocate,44,8,1241,294,2.0
68.0,deallocate,56,8,1242,153,0.0
68.0,deallocate,38,8,1243,172,0.0
68.0,deallocate,46,8,1240,372,0.0
68.0,deallocate,44,8,1241,294,0.0
68.1,allocate,56,4,1246,153,2.0
68.1,allocate,38,4,1247,172,2.0
68.1,allocate,46,4,1244,372,2.0
68.1,allocate,44,4,1245,294,2.0
69.4,allocate,65,5,623,222,980.0
69.4,allocate,66,5,626,148,980.0
69.4,allocate,43,5,624,200,980.0
69.4,allocate,1,5,625,18,980.0
69.4,allocate,74,5,622,183,980.0
70.1,deallocate,56,4,1246,153,0.0
70.1,deallocate,38,4,1247,172,0.0
70.1,deallocate,46,4,1244,372,0.0
70.1,deallocate,44,4,1245,294,0.0
70.2,allocate,38,5,1251,172,2.0
70.2,allocate,56,5,1250,153,2.0
70.2,allocate,46,5,1248,372,2.0
70.2,allocate,44,5,1249,294,2.0
72.2,deallocate,56,5,1250,153,0.0
72.2,deallocate,38,5,1251,172,0.0
72.2,deallocate,46,5,1248,372,0.0
72.2,deallocate,44,5,1249,294,0.0
72.3,allocate,56,0,1254,153,2.0
72.3,allocate,46,0,1252,372,2.0
72.3,allocate,44,0,1253,294,2.0
72.3,allocate,38,0,1255,172,2.0
74.3,deallocate,44,0,1253,294,0.0
74.3,deallocate,56,0,1254,153,0.0
74.3,deallocate,46,0,1252,372,0.0
74.3,deallocate,38,0,1255,172,0.0
74.4,allocate,38,7,1259,172,2.0
74.4,allocate,56,7,1258,153,2.0
74.4,allocate,46,7,1256,372,2.0
74.4,allocate,44,7,1257,294,2.0
76.4,deallocate,46,7,1256,372,0.0
76.4,deallocate,38,7,1259,172,0.0
76.4,deallocate,56,7,1258,153,0.0
76.4,deallocate,44,7,1257,294,0.0
76.5,allocate,56,3,1262,153,2.0
76.5,allocate,38,3,1263,172,2.0
76.5,allocate,44,3,1261,294,2.0
76.5,allocate,46,3,1260,372,2.0
78.2,deallocate,22,8,1177,132,0.0
78.2,deallocate,50,8,1170,30,0.0
78.2,deallocate,75,8,1171,75,0.0
78.2,deallocate,31,8,1176,192,0.0
78.2,deallocate,4,8,1174,90,0.0
78.2,deallocate,30,8,1173,132,0.0
78.2,deallocate,56,8,1175,153,0.0
78.2,deallocate,86,8,1172,146,0.0
78.3,allocate,31,1,1184,192,30.0
78.3,allocate,56,1,1183,153,30.0
78.3,allocate,22,1,1185,132,30.0
78.3,allocate,4,1,1182,90,30.0
78.3,allocate,86,1,1180,146,30.0
78.3,allocate,30,1,1181,132,30.0
78.3,allocate,50,1,1178,30,30.0
78.3,allocate,75,1,1179,75,30.0
78.5,deallocate,44,3,1261,294,0.0
78.5,deallocate,56,3,1262,153,0.0
78.5,deallocate,46,3,1260,372,0.0
78.5,deallocate,38,3,1263,172,0.0
78.6,allocate,38,9,1267,172,2.0
78.6,allocate,56,9,1266,153,2.0
78.6,allocate,46,9,1264,372,2.0
78.6,allocate,44,9,1265,294,2.0
80.0,allocate,20,8,352,329,3.75
80.0,allocate,88,8,351,106,3.75
80.6,deallocate,46,9,1264,372,0.0
80.6,deallocate,56,9,1266,153,0.0
80.6,deallocate,38,9,1267,172,0.0
80.6,deallocate,44,9,1265,294,0.0
80.7,allocate,56,6,1270,153,2.0
80.7,allocate,38,6,1271,172,2.0
80.7,allocate,44,6,1269,294,2.0
80.7,allocate,46,6,1268,372,2.0
82.7,deallocate,46,6,1268,372,0.0
82.7,deallocate,44,6,1269,294,0.0
82.7,deallocate,56,6,1270,153,0.0
82.7,deallocate,38,6,1271,172,0.0
82.8,allocate,46,2,1272,372,2.0
82.8,allocate,44,2,1273,294,2.0
82.8,allocate,56,2,1274,153,2.0
82.8,allocate,38,2,1275,172,2.0
83.8,deallocate,88,8,351,106,0.0
83.8,allocate,20,1,354,329,3.75
83.8,allocate,88,1,353,106,3.75
83.8,deallocate,20,8,352,329,0.0
84.8,deallocate,38,2,1275,172,0.0
84.8,deallocate,46,2,1272,372,0.0
84.8,deallocate,44,2,1273,294,0.0
84.8,deallocate,56,2,1274,153,0.0
84.9,allocate,56,1,1278,153,2.0
84.9,allocate,38,1,1279,172,2.0
84.9,allocate,46,1,1276,372,2.0
84.9,allocate,44,1,1277,294,2.0
85.0,allocate,66,3,1631,148,111.42857142857144
85.0,allocate,58,3,1632,18,111.42857142857144
85.0,allocate,6,3,1627,75,111.42857142857144
85.0,allocate,82,3,1630,245,111.42857142857144
85.0,allocate,74,3,1633,183,111.42857142857144
85.0,allocate,10,3,1628,70,111.42857142857144
85.0,allocate,92,3,1629,10,111.42857142857144
85.0,allocate,71,3,1634,124,111.42857142857144
86.9,deallocate,44,1,1277,294,0.0
86.9,deallocate,46,1,1276,372,0.0
86.9,deallocate,38,1,1279,172,0.0
86.9,deallocate,56,1,1278,153,0.0
87.6,deallocate,88,1,353,106,0.0
87.6,deallocate,20,1,354,329,0.0
87.7,allocate,88,6,355,106,3.75
87.7,allocate,20,6,356,329,3.75
90.3,deallocate,34,6,937,240,0.0
90.3,deallocate,50,6,936,30,0.0
90.3,deallocate,76,6,935,380,0.0
90.3,deallocate,45,6,934,123,0.0
90.3,deallocate,68,6,933,360,0.0
91.4,deallocate,88,6,355,106,0.0
91.4,deallocate,20,6,356,329,0.0
91.5,allocate,88,0,357,106,3.75
91.5,allocate,20,0,358,329,3.75
95.3,deallocate,88,0,357,106,0.0
95.3,deallocate,20,0,358,329,0.0
95.4,allocate,20,4,360,329,3.75
95.4,allocate,88,4,359,106,3.75
99.1,deallocate,88,4,359,106,0.0
99.1,deallocate,20,4,360,329,0.0
99.2,allocate,88,3,361,106,3.75
99.2,allocate,20,3,362,329,3.75
103.0,deallocate,88,3,361,106,0.0
103.0,deallocate,20,3,362,329,0.0
103.1,allocate,88,7,363,106,3.75
103.1,allocate,20,7,364,329,3.75
106.8,deallocate,88,7,363,106,0.0
106.8,deallocate,20,7,364,329,0.0
106.9,allocate,20,5,366,329,3.75
106.9,allocate,88,5,365,106,3.75
108.3,deallocate,22,1,1185,132,0.0
108.3,deallocate,30,1,1181,132,0.0
108.3,deallocate,86,1,1180,146,0.0
108.3,deallocate,31,1,1184,192,0.0
108.3,deallocate,56,1,1183,153,0.0
108.3,deallocate,4,1,1182,90,0.0
108.3,deallocate,50,1,1178,30,0.0
108.3,deallocate,75,1,1179,75,0.0
108.4,allocate,86,4,1188,146,30.0
108.4,allocate,22,4,1193,132,30.0
108.4,allocate,56,4,1191,153,30.0
108.4,allocate,31,4,1192,192,30.0
108.4,allocate,50,4,1186,30,30.0
108.4,allocate,75,4,1187,75,30.0
108.4,allocate,4,4,1190,90,30.0
108.4,allocate,30,4,1189,132,30.0
110.7,deallocate,20,5,366,329,0.0
110.7,deallocate,88,5,365,106,0.0
138.4,deallocate,4,4,1190,90,0.0
138.4,deallocate,22,4,1193,132,0.0
138.4,deallocate,50,4,1186,30,0.0
138.4,deallocate,30,4,1189,132,0.0
138.4,deallocate,86,4,1188,146,0.0
138.4,deallocate,56,4,1191,153,0.0
138.4,deallocate,75,4,1187,75,0.0
138.4,deallocate,31,4,1192,192,0.0
138.5,allocate,75,3,1195,75,30.0
138.5,allocate,86,3,1196,146,30.0
138.5,allocate,22,3,1201,132,30.0
138.5,allocate,31,3,1200,192,30.0
138.5,allocate,56,3,1199,153,30.0
138.5,allocate,4,3,1198,90,30.0
138.5,allocate,50,3,1194,30,30.0
138.5,allocate,30,3,1197,132,30.0
143.5,allocate,56,1,1093,153,92.5
143.5,allocate,49,1,1094,60,92.5
143.5,allocate,42,1,1095,25,92.5
143.5,allocate,99,1,1096,222,92.5
143.5,allocate,8,1,1097,152,92.5
145.7,allocate,94,7,125,235,500.0
145.7,allocate,25,7,127,114,500.0
145.7,allocate,81,7,122,360,500.0
145.7,allocate,98,7,126,48,500.0
145.7,allocate,40,7,124,58,500.0
145.7,allocate,3,7,123,120,500.0
145.7,allocate,78,7,128,96,500.0
147.1,allocate,8,1,1400,152,9.0
147.1,allocate,79,1,1401,144,9.0
147.1,allocate,54,1,1402,96,9.0
156.1,deallocate,79,1,1401,144,0.0
156.1,deallocate,8,1,1400,152,0.0
156.1,deallocate,54,1,1402,96,0.0
156.2,allocate,79,9,1404,144,9.0
156.2,allocate,54,9,1405,96,9.0
156.2,allocate,8,9,1403,152,9.0
161.4,allocate,36,6,233,320,4.444444444444445
161.4,allocate,32,6,229,106,4.444444444444445
161.4,allocate,41,6,230,230,4.444444444444445
161.4,allocate,5,6,231,96,4.444444444444445
161.4,allocate,58,6,228,18,4.444444444444445
161.4,allocate,47,6,232,100,4.444444444444445
165.2,deallocate,8,9,1403,152,0.0
165.2,deallocate,54,9,1405,96,0.0
165.2,deallocate,79,9,1404,144,0.0
165.3,allocate,8,6,1406,152,9.0
165.3,allocate,54,6,1408,96,9.0
165.3,allocate,79,6,1407,144,9.0
165.8,deallocate,36,6,233,320,0.0
165.8,deallocate,47,6,232,100,0.0
165.8,deallocate,58,6,228,18,0.0
165.8,deallocate,41,6,230,230,0.0
165.8,deallocate,32,6,229,106,0.0
165.8,deallocate,5,6,231,96,0.0
165.9,allocate,36,5,239,320,4.444444444444445
165.9,allocate,47,5,238,100,4.444444444444445
165.9,allocate,32,5,235,106,4.444444444444445
165.9,allocate,58,5,234,18,4.444444444444445
165.9,allocate,41,5,236,230,4.444444444444445
165.9,allocate,5,5,237,96,4.444444444444445
168.5,deallocate,56,3,1199,153,0.0
168.5,deallocate,4,3,1198,90,0.0
168.5,deallocate,22,3,1201,132,0.0
168.5,deallocate,31,3,1200,192,0.0
168.5,deallocate,30,3,1197,132,0.0
168.5,deallocate,75,3,1195,75,0.0
168.5,deallocate,50,3,1194,30,0.0
168.5,deallocate,86,3,1196,146,0.0
168.6,allocate,30,9,1205,132,30.0
168.6,allocate,31,9,1208,192,30.0
168.6,allocate,22,9,1209,132,30.0
168.6,allocate,56,9,1207,153,30.0
168.6,allocate,75,9,1203,75,30.0
168.6,allocate,50,9,1202,30,30.0
168.6,allocate,4,9,1206,90,30.0
168.6,allocate,86,9,1204,146,30.0
170.4,deallocate,36,5,239,320,0.0
170.4,deallocate,58,5,234,18,0.0
170.4,deallocate,32,5,235,106,0.0
170.4,deallocate,41,5,236,230,0.0
170.4,deallocate,5,5,237,96,0.0
170.4,deallocate,47,5,238,100,0.0
170.5,allocate,58,8,240,18,4.444444444444445
170.5,allocate,5,8,243,96,4.444444444444445
170.5,allocate,32,8,241,106,4.444444444444445
170.5,allocate,41,8,242,230,4.444444444444445
170.5,allocate,47,8,244,100,4.444444444444445
170.5,allocate,36,8,245,320,4.444444444444445
171.1,allocate,79,6,447,144,50.0
174.3,deallocate,54,6,1408,96,0.0
174.3,deallocate,8,6,1406,152,0.0
174.3,deallocate,79,6,1407,144,0.0
174.4,allocate,79,8,1410,144,9.0
174.4,allocate,8,8,1409,152,9.0
174.4,allocate,54,8,1411,96,9.0
174.9,deallocate,47,8,244,100,0.0
174.9,deallocate,5,8,243,96,0.0
174.9,deallocate,41,8,242,230,0.0
174.9,deallocate,32,8,241,106,0.0
174.9,deallocate,58,8,240,18,0.0
174.9,deallocate,36,8,245,320,0.0
175.0,allocate,58,9,246,18,4.444444444444445
175.0,allocate,24,6,1227,108,270.0
175.0,allocate,36,9,251,320,4.444444444444445
175.0,allocate,32,9,247,106,4.444444444444445
175.0,allocate,5,9,249,96,4.444444444444445
175.0,allocate,41,9,248,230,4.444444444444445
175.0,allocate,47,9,250,100,4.444444444444445
175.0,allocate,77,6,1226,120,270.0
179.5,deallocate,36,9,251,320,0.0
179.5,deallocate,5,9,249,96,0.0
179.5,deallocate,58,9,246,18,0.0
179.5,deallocate,32,9,247,106,0.0
179.5,deallocate,47,9,250,100,0.0
179.5,deallocate,41,9,248,230,0.0
179.6,allocate,47,7,256,100,4.444444444444445
179.6,allocate,5,7,255,96,4.444444444444445
179.6,allocate,41,7,254,230,4.444444444444445
179.6,allocate,32,7,253,106,4.444444444444445
179.6,allocate,58,7,252,18,4.444444444444445
179.6,allocate,36,7,257,320,4.444444444444445
180.0,allocate,67,9,49,259,500.0
180.0,allocate,41,9,51,230,500.0
180.0,allocate,48,9,48,92,500.0
180.0,allocate,80,9,50,128,500.0
180.0,allocate,25,9,53,114,500.0
180.0,allocate,66,9,54,148,500.0
180.0,allocate,84,9,55,28,500.0
180.0,allocate,46,9,52,372,500.0
183.4,deallocate,8,8,1409,152,0.0
183.4,deallocate,79,8,1410,144,0.0
183.4,deallocate,54,8,1411,96,0.0
183.5,allocate,79,5,1413,144,9.0
183.5,allocate,54,5,1414,96,9.0
183.5,allocate,8,5,1412,152,9.0
184.0,deallocate,58,7,252,18,0.0
184.0,deallocate,32,7,253,106,0.0
184.0,deallocate,41,7,254,230,0.0
184.0,deallocate,5,7,255,96,0.0
184.0,deallocate,36,7,257,320,0.0
184.0,deallocate,47,7,256,100,0.0
184.1,allocate,32,3,259,106,4.444444444444445
184.1,allocate,41,3,260,230,4.444444444444445
184.1,allocate,58,3,258,18,4.444444444444445
184.1,allocate,47,3,262,100,4.444444444444445
184.1,allocate,36,3,263,320,4.444444444444445
184.1,allocate,5,3,261,96,4.444444444444445
188.6,deallocate,36,3,263,320,0.0
188.6,deallocate,58,3,258,18,0.0
188.6,deallocate,5,3,261,96,0.0
188.6,deallocate,32,3,259,106,0.0
188.6,deallocate,41,3,260,230,0.0
188.6,deallocate,47,3,262,100,0.0
188.7,allocate,36,2,269,320,4.444444444444445
188.7,allocate,58,2,264,18,4.444444444444445
188.7,allocate,32,2,265,106,4.444444444444445
188.7,allocate,41,2,266,230,4.444444444444445
188.7,allocate,47,2,268,100,4.444444444444445
188.7,allocate,5,2,267,96,4.444444444444445
192.5,deallocate,54,5,1414,96,0.0
192.5,deallocate,79,5,1413,144,0.0
192.5,deallocate,8,5,1412,152,0.0
192.6,allocate,79,4,1416,144,9.0
192.6,allocate,54,4,1417,96,9.0
192.6,allocate,8,4,1415,152,9.0
193.1,deallocate,58,2,264,18,0.0
193.1,deallocate,36,2,269,320,0.0
193.1,deallocate,47,2,268,100,0.0
193.1,deallocate,41,2,266,230,0.0
193.1,deallocate,32,2,265,106,0.0
193.1,deallocate,5,2,267,96,0.0
193.2,allocate,36,4,275,320,4.444444444444445
193.2,allocate,47,4,274,100,4.444444444444445
193.2,allocate,5,4,273,96,4.444444444444445
193.2,allocate,32,4,271,106,4.444444444444445
193.2,allocate,41,4,272,230,4.444444444444445
193.2,allocate,58,4,270,18,4.444444444444445
196.4,deallocate,71,3,1634,124,0.0
196.4,deallocate,58,3,1632,18,0.0
196.4,deallocate,66,3,1631,148,0.0
196.4,deallocate,82,3,1630,245,0.0
196.4,deallocate,6,3,1627,75,0.0
196.4,deallocate,10,3,1628,70,0.0
196.4,deallocate,74,3,1633,183,0.0
196.4,deallocate,92,3,1629,10,0.0
196.5,allocate,58,0,1640,18,111.42857142857144
196.5,allocate,92,0,1637,10,111.42857142857144
196.5,allocate,74,0,1641,183,111.42857142857144
196.5,allocate,6,0,1635,75,111.42857142857144
196.5,allocate,82,0,1638,245,111.42857142857144
196.5,allocate,71,0,1642,124,111.42857142857144
196.5,allocate,66,0,1639,148,111.42857142857144
196.5,allocate,10,0,1636,70,111.42857142857144
196.9,allocate,56,9,1683,153,30.0
196.9,allocate,42,9,1686,25,30.0
196.9,allocate,29,9,1690,330,30.0
196.9,allocate,46,9,1689,372,30.0
196.9,allocate,35,9,1688,96,30.0
196.9,allocate,32,9,1684,106,30.0
196.9,allocate,77,9,1685,120,30.0
196.9,allocate,19,9,1687,20,30.0
197.7,deallocate,47,4,274,100,0.0
197.7,deallocate,5,4,273,96,0.0
197.7,deallocate,36,4,275,320,0.0
197.7,deallocate,32,4,271,106,0.0
197.7,deallocate,58,4,270,18,0.0
197.7,deallocate,41,4,272,230,0.0
197.8,allocate,41,0,278,230,4.444444444444445
197.8,allocate,36,0,281,320,4.444444444444445
197.8,allocate,58,0,276,18,4.444444444444445
197.8,allocate,5,0,279,96,4.444444444444445
197.8,allocate,32,0,277,106,4.444444444444445
197.8,allocate,47,0,280,100,4.444444444444445
198.6,deallocate,75,9,1203,75,0.0
198.6,deallocate,50,9,1202,30,0.0
198.6,deallocate,22,9,1209,132,0.0
198.6,deallocate,31,9,1208,192,0.0
198.6,deallocate,86,9,1204,146,0.0
198.6,deallocate,4,9,1206,90,0.0
198.6,deallocate,30,9,1205,132,0.0
198.6,deallocate,56,9,1207,153,0.0
198.7,allocate,86,0,1212,146,30.0
198.7,allocate,30,0,1213,132,30.0
198.7,allocate,4,0,1214,90,30.0
198.7,allocate,56,0,1215,153,30.0
198.7,allocate,31,0,1216,192,30.0
198.7,allocate,50,0,1210,30,30.0
198.7,allocate,75,0,1211,75,30.0
198.7,allocate,22,0,1217,132,30.0
201.6,deallocate,79,4,1416,144,0.0
201.6,deallocate,54,4,1417,96,0.0
201.6,deallocate,8,4,1415,152,0.0
201.7,allocate,79,7,1419,144,9.0
201.7,allocate,54,7,1420,96,9.0
201.7,allocate,8,7,1418,152,9.0
202.2,deallocate,36,0,281,320,0.0
202.2,deallocate,5,0,279,96,0.0
202.2,deallocate,41,0,278,230,0.0
202.2,deallocate,32,0,277,106,0.0
202.2,deallocate,58,0,276,18,0.0
202.2,deallocate,47,0,280,100,0.0
210.7,deallocate,8,7,1418,152,0.0
210.7,deallocate,54,7,1420,96,0.0
210.7,deallocate,79,7,1419,144,0.0
210.8,allocate,54,3,1423,96,9.0
210.8,allocate,79,3,1422,144,9.0
210.8,allocate,8,3,1421,152,9.0
219.8,deallocate,8,3,1421,152,0.0
219.8,deallocate,54,3,1423,96,0.0
219.8,deallocate,79,3,1422,144,0.0
219.9,allocate,54,2,1426,96,9.0
219.9,allocate,79,2,1425,144,9.0
219.9,allocate,8,2,1424,152,9.0
221.1,deallocate,79,6,447,144,0.0
221.2,allocate,79,9,448,144,50.0
226.9,deallocate,42,9,1686,25,0.0
226.9,deallocate,19,9,1687,20,0.0
226.9,deallocate,35,9,1688,96,0.0
226.9,deallocate,77,9,1685,120,0.0
226.9,deallocate,29,9,1690,330,0.0
226.9,deallocate,56,9,1683,153,0.0
226.9,deallocate,46,9,1689,372,0.0
226.9,deallocate,32,9,1684,106,0.0
227.0,allocate,46,6,1697,372,30.0
227.0,allocate,29,6,1698,330,30.0
227.0,allocate,19,6,1695,20,30.0
227.0,allocate,35,6,1696,96,30.0
227.0,allocate,56,6,1691,153,30.0
227.0,allocate,32,6,1692,106,30.0
227.0,allocate,42,6,1694,25,30.0
227.0,allocate,77,6,1693,120,30.0
228.7,deallocate,56,0,1215,153,0.0
228.7,deallocate,75,0,1211,75,0.0
228.7,deallocate,50,0,1210,30,0.0
228.7,deallocate,22,0,1217,132,0.0
228.7,deallocate,30,0,1213,132,0.0
228.7,deallocate,86,0,1212,146,0.0
228.7,deallocate,31,0,1216,192,0.0
228.7,deallocate,4,0,1214,90,0.0
228.8,allocate,4,5,1222,90,30.0
228.8,allocate,50,5,1218,30,30.0
228.8,allocate,75,5,1219,75,30.0
228.8,allocate,30,5,1221,132,30.0
228.8,allocate,56,5,1223,153,30.0
228.8,allocate,86,5,1220,146,30.0
228.8,allocate,31,5,1224,192,30.0
228.8,allocate,22,5,1225,132,30.0
228.9,deallocate,8,2,1424,152,0.0
228.9,deallocate,79,2,1425,144,0.0
228.9,deallocate,54,2,1426,96,0.0
229.0,allocate,79,0,1428,144,9.0
229.0,allocate,54,0,1429,96,9.0
229.0,allocate,8,0,1427,152,9.0
236.0,deallocate,8,1,1097,152,0.0
236.0,deallocate,99,1,1096,222,0.0
236.0,deallocate,42,1,1095,25,0.0
236.0,deallocate,56,1,1093,153,0.0
236.0,deallocate,49,1,1094,60,0.0
236.1,allocate,8,0,1102,152,92.5
236.1,allocate,99,0,1101,222,92.5
236.1,allocate,49,0,1099,60,92.5
236.1,allocate,56,0,1098,153,92.5
236.1,allocate,42,0,1100,25,92.5
238.0,deallocate,8,0,1427,152,0.0
238.0,deallocate,79,0,1428,144,0.0
238.0,deallocate,54,0,1429,96,0.0
257.0,deallocate,32,6,1692,106,0.0
257.0,deallocate,56,6,1691,153,0.0
257.0,deallocate,29,6,1698,330,0.0
257.0,deallocate,77,6,1693,120,0.0
257.0,deallocate,35,6,1696,96,0.0
257.0,deallocate,19,6,1695,20,0.0
257.0,deallocate,46,6,1697,372,0.0
257.0,deallocate,42,6,1694,25,0.0
258.8,deallocate,50,5,1218,30,0.0
258.8,deallocate,75,5,1219,75,0.0
258.8,deallocate,30,5,1221,132,0.0
258.8,deallocate,86,5,1220,146,0.0
258.8,deallocate,56,5,1223,153,0.0
258.8,deallocate,31,5,1224,192,0.0
258.8,deallocate,22,5,1225,132,0.0
258.8,deallocate,4,5,1222,90,0.0
259.9,allocate,0,8,628,301,90.0
259.9,allocate,66,8,632,148,90.0
259.9,allocate,92,8,633,10,90.0
259.9,allocate,5,8,631,96,90.0
259.9,allocate,86,8,630,146,90.0
259.9,allocate,78,8,629,96,90.0
259.9,allocate,82,8,627,245,90.0
