NodeName,NumCores,PartitioningHeuristic,NodeSelectionHeuristic
domain7_worker103_r,8,bestfit,MaxMax
domain7_worker104_r,8,bestfit,MaxMax
domain7_worker105_r,8,bestfit,MaxMax
domain7_worker106_r,8,bestfit,MaxMax
domain7_worker107_r,8,bestfit,MaxMax
domain7_worker108_r,8,bestfit,MaxMax
domain7_worker109_r,8,bestfit,MaxMax
domain7_worker110_r,8,bestfit,MaxMax
domain7_worker111_r,8,bestfit,MaxMax
domain7_worker112_r,8,bestfit,MaxMax
domain7_worker113_r,8,bestfit,MaxMax
domain7_worker114_r,8,bestfit,MaxMax
domain7_worker115_r,8,bestfit,MaxMax
domain7_worker116_r,8,bestfit,MaxMax
domain7_worker117_r,8,bestfit,MaxMax
domain7_worker118_r,8,bestfit,MaxMax
domain7_worker119_r,8,bestfit,MaxMax
domain7_worker120_r,8,bestfit,MaxMax
domain7_worker121_r,8,bestfit,MaxMax
domain7_worker122_r,8,bestfit,MaxMax
domain7_worker123_r,8,bestfit,MaxMax
domain7_worker124_r,8,bestfit,MaxMax
domain7_worker125_r,8,bestfit,MaxMax
domain7_worker126_r,8,bestfit,MaxMax
domain7_worker127_r,8,bestfit,MaxMax
domain7_worker128_r,8,bestfit,MaxMax
domain7_worker129_r,8,bestfit,MaxMax
domain7_worker130_r,8,bestfit,MaxMax
domain7_worker131_r,8,bestfit,MaxMax
domain7_worker132_r,8,bestfit,MaxMax
domain7_worker133_r,8,bestfit,MaxMax
domain7_worker134_r,8,bestfit,MaxMax
domain7_worker135_r,8,bestfit,MaxMax
domain7_worker136_r,8,bestfit,MaxMax
domain7_worker137_r,8,bestfit,MaxMax
domain7_worker138_r,8,bestfit,MaxMax
domain7_worker139_r,8,bestfit,MaxMax
domain7_worker140_r,8,bestfit,MaxMax
domain7_worker141_r,8,bestfit,MaxMax
domain7_worker142_r,8,bestfit,MaxMax
domain7_worker143_r,8,bestfit,MaxMax
domain7_worker144_r,8,bestfit,MaxMax
domain7_worker145_r,8,bestfit,MaxMax
domain7_worker146_r,8,bestfit,MaxMax
domain7_worker147_r,8,bestfit,MaxMax
domain7_worker148_r,8,bestfit,MaxMax
domain7_worker149_r,8,bestfit,MaxMax
