EventTime,EventType,ServiceID,DomainID,EventID,TotalUtil,UpTime
7.7,allocate,5,2,2596,11.666666666666668,1.6666666666666667
7.7,allocate,18,2,2593,105.0,1.6666666666666667
7.7,allocate,98,2,2598,30.0,1.6666666666666667
7.7,allocate,81,2,2599,410.0,1.6666666666666667
7.7,allocate,63,2,2600,133.33333333333334,1.6666666666666667
7.7,allocate,40,2,2597,306.6666666666667,1.6666666666666667
7.9,deallocate,39,6,372,511,0.0
7.9,allocate,6,0,377,9,3.333333333333333
7.9,allocate,82,0,374,112,3.333333333333333
7.9,allocate,5,0,375,7,3.333333333333333
7.9,allocate,48,0,376,186,3.333333333333333
7.9,allocate,39,0,381,511,3.333333333333333
7.9,allocate,37,0,378,96,3.333333333333333
7.9,allocate,47,0,382,117,3.333333333333333
7.9,allocate,13,0,379,210,3.333333333333333
7.9,deallocate,47,6,373,117,0.0
7.9,deallocate,82,6,365,112,0.0
7.9,deallocate,5,6,366,7,0.0
7.9,deallocate,48,6,367,186,0.0
7.9,allocate,46,0,380,81,3.333333333333333
7.9,deallocate,37,6,369,96,0.0
7.9,deallocate,13,6,370,210,0.0
7.9,deallocate,46,6,371,81,0.0
7.9,deallocate,6,6,368,9,0.0
8.0,allocate,11,6,603,234,2.0
8.0,deallocate,36,2,596,18,0.0
8.0,deallocate,73,2,597,51,0.0
8.0,deallocate,67,2,598,217,0.0
8.0,deallocate,11,2,599,234,0.0
8.0,allocate,36,6,600,18,2.0
8.0,allocate,73,6,601,51,2.0
8.0,allocate,67,6,602,217,2.0
8.5,allocate,59,8,501,114,10.0
8.5,allocate,11,8,498,234,10.0
8.5,allocate,88,8,499,112,10.0
8.5,allocate,47,8,500,117,10.0
8.5,allocate,7,8,502,160,10.0
8.6,allocate,6,8,1087,9,3.333333333333333
8.6,allocate,5,8,1088,7,3.333333333333333
8.6,allocate,79,8,1089,52,3.333333333333333
8.9,allocate,59,0,742,114,5.0
8.9,allocate,90,0,744,56,5.0
8.9,allocate,4,0,746,91,5.0
8.9,allocate,15,0,741,23,5.0
8.9,allocate,13,0,743,210,5.0
8.9,allocate,62,0,745,94,5.0
9.3,deallocate,81,2,2599,0,0
9.3,deallocate,63,2,2600,0,0
9.3,allocate,11,6,2602,390.0,1.6666666666666667
9.3,allocate,84,6,2603,361.6666666666667,1.6666666666666667
9.3,allocate,18,6,2601,105.0,1.6666666666666667
9.3,deallocate,40,2,2597,0,0
9.3,allocate,98,6,2606,30.0,1.6666666666666667
9.3,deallocate,5,2,2596,0,0
9.3,deallocate,84,2,2595,0,0
9.3,deallocate,11,2,2594,0,0
9.3,deallocate,18,2,2593,0,0
9.3,allocate,81,6,2607,410.0,1.6666666666666667
9.3,deallocate,98,2,2598,0,0
9.3,allocate,63,6,2608,133.33333333333334,1.6666666666666667
9.3,allocate,5,6,2604,11.666666666666668,1.6666666666666667
9.3,allocate,40,6,2605,306.6666666666667,1.6666666666666667
10,allocate,60,9,3999,1916.6666666666667,16.666666666666668
10,allocate,21,3,3662,370.0,1.4285714285714286
10.0,deallocate,36,6,600,18,0.0
10.0,deallocate,67,6,602,217,0.0
10.0,deallocate,11,6,603,234,0.0
10.0,deallocate,73,6,601,51,0.0
10.7,allocate,9,0,3,378,10.0
10.7,deallocate,34,6,0,385,0.0
10.7,deallocate,9,6,1,378,0.0
10.7,allocate,34,0,2,385,10.0
11.0,deallocate,84,6,2603,0,0
11.0,deallocate,98,6,2606,0,0
11.0,deallocate,40,6,2605,0,0
11.0,deallocate,5,6,2604,0,0
11,allocate,47,6,3587,1300.0,11.11111111111111
11.0,deallocate,11,6,2602,0,0
11,allocate,79,8,3130,173.33333333333331,3.333333333333333
11,allocate,5,8,3129,23.333333333333332,3.333333333333333
11,allocate,38,6,3584,1244.4444444444443,11.11111111111111
11.0,deallocate,63,6,2608,0,0
11,allocate,50,6,3585,3333.333333333333,11.11111111111111
11,allocate,26,6,3586,2111.111111111111,11.11111111111111
11,allocate,88,6,3590,1244.4444444444443,11.11111111111111
11,allocate,59,6,3588,1266.6666666666665,11.11111111111111
11,allocate,51,6,3589,811.1111111111111,11.11111111111111
11.0,deallocate,18,6,2601,0,0
11,allocate,6,8,3128,29.999999999999996,3.333333333333333
11.0,deallocate,81,6,2607,0,0
11.2,deallocate,13,0,379,210,0.0
11.2,deallocate,47,0,382,117,0.0
11.2,deallocate,48,0,376,186,0.0
11.2,deallocate,6,0,377,9,0.0
11.2,deallocate,37,0,378,96,0.0
11.2,deallocate,39,0,381,511,0.0
11.2,deallocate,5,0,375,7,0.0
11.2,deallocate,82,0,374,112,0.0
11.2,deallocate,46,0,380,81,0.0
11.4,allocate,21,9,3663,370.0,1.4285714285714286
11.4,deallocate,21,3,3662,0,0
11.9,deallocate,5,8,1088,7,0.0
11.9,deallocate,79,8,1089,52,0.0
11.9,allocate,79,0,1092,52,3.333333333333333
11.9,allocate,5,0,1091,7,3.333333333333333
11.9,allocate,6,0,1090,9,3.333333333333333
11.9,deallocate,6,8,1087,9,0.0
12.8,allocate,29,7,777,66,2.5
12.8,allocate,23,7,782,96,2.5
12.8,allocate,37,7,781,96,2.5
12.8,allocate,1,7,780,32,2.5
12.8,allocate,84,7,779,217,2.5
12.8,allocate,53,7,778,22,2.5
12.9,allocate,21,5,3664,370.0,1.4285714285714286
12.9,deallocate,21,9,3663,0,0
13.9,allocate,15,2,747,23,5.0
13.9,deallocate,90,0,744,56,0.0
13.9,allocate,59,2,748,114,5.0
13.9,allocate,90,2,750,56,5.0
13.9,allocate,62,2,751,94,5.0
13.9,deallocate,62,0,745,94,0.0
13.9,allocate,4,2,752,91,5.0
13.9,deallocate,59,0,742,114,0.0
13.9,deallocate,13,0,743,210,0.0
13.9,deallocate,15,0,741,23,0.0
13.9,allocate,13,2,749,210,5.0
13.9,deallocate,4,0,746,91,0.0
14,allocate,56,4,5156,199.99999999999997,3.333333333333333
14,allocate,84,4,5151,723.3333333333333,3.333333333333333
14,allocate,94,4,5153,320.0,3.333333333333333
14,allocate,59,4,5152,379.99999999999994,3.333333333333333
14,allocate,78,4,5154,466.66666666666663,3.333333333333333
14,allocate,5,4,5150,23.333333333333332,3.333333333333333
14,allocate,92,4,5149,216.66666666666666,3.333333333333333
14,allocate,6,4,5155,29.999999999999996,3.333333333333333
14.3,deallocate,6,8,3128,0,0
14.3,deallocate,5,8,3129,0,0
14.3,deallocate,79,8,3130,0,0
14.3,allocate,6,0,3131,29.999999999999996,3.333333333333333
14.3,deallocate,21,5,3664,0,0
14.3,allocate,21,6,3665,370.0,1.4285714285714286
14.3,allocate,5,0,3132,23.333333333333332,3.333333333333333
14.3,allocate,79,0,3133,173.33333333333331,3.333333333333333
14.4,allocate,54,0,104,78,10.0
14.4,deallocate,57,2,102,216,0.0
14.4,deallocate,26,2,100,190,0.0
14.4,allocate,26,0,103,190,10.0
14.4,deallocate,54,2,101,78,0.0
14.4,allocate,57,0,105,216,10.0
15.0,allocate,6,7,2999,90.0,10.0
15.0,allocate,90,7,2998,560.0,10.0
15.0,deallocate,90,9,2995,0,0
15.0,allocate,26,7,3000,1900.0,10.0
15.0,deallocate,26,9,2997,0,0
15.0,deallocate,6,9,2996,0,0
15.3,allocate,84,1,785,217,2.5
15.3,allocate,1,1,786,32,2.5
15.3,allocate,37,1,787,96,2.5
15.3,deallocate,6,0,1090,9,0.0
15.3,deallocate,1,7,780,32,0.0
15.3,allocate,23,1,788,96,2.5
15.3,allocate,53,1,784,22,2.5
15.3,allocate,29,1,783,66,2.5
15.3,deallocate,23,7,782,96,0.0
15.3,deallocate,37,7,781,96,0.0
15.3,allocate,79,5,1095,52,3.333333333333333
15.3,deallocate,84,7,779,217,0.0
15.3,deallocate,53,7,778,22,0.0
15.3,deallocate,5,0,1091,7,0.0
15.3,deallocate,79,0,1092,52,0.0
15.3,allocate,6,5,1093,9,3.333333333333333
15.3,allocate,5,5,1094,7,3.333333333333333
15.3,deallocate,29,7,777,66,0.0
15.7,allocate,21,8,3666,370.0,1.4285714285714286
15.7,deallocate,21,6,3665,0,0
15.9,deallocate,40,0,524,184,0.0
15.9,deallocate,37,0,525,96,0.0
15.9,deallocate,88,0,523,112,0.0
16.9,allocate,26,7,45,190,10.0
16.9,allocate,90,7,43,56,10.0
16.9,deallocate,90,9,40,56,0.0
16.9,deallocate,26,9,42,190,0.0
16.9,allocate,6,7,44,9,10.0
16.9,deallocate,6,9,41,9,0.0
17.1,allocate,21,2,3667,370.0,1.4285714285714286
17.1,deallocate,21,8,3666,0,0
17.3,allocate,78,8,5162,466.66666666666663,3.333333333333333
17.3,deallocate,84,4,5151,0,0
17.3,allocate,56,8,5164,199.99999999999997,3.333333333333333
17.3,deallocate,92,4,5149,0,0
17.3,allocate,5,8,5158,23.333333333333332,3.333333333333333
17.3,allocate,6,8,5163,29.999999999999996,3.333333333333333
17.3,allocate,94,8,5161,320.0,3.333333333333333
17.3,allocate,59,8,5160,379.99999999999994,3.333333333333333
17.3,deallocate,5,4,5150,0,0
17.3,allocate,92,8,5157,216.66666666666666,3.333333333333333
17.3,deallocate,56,4,5156,0,0
17.3,deallocate,6,4,5155,0,0
17.3,deallocate,78,4,5154,0,0
17.3,deallocate,94,4,5153,0,0
17.3,deallocate,59,4,5152,0,0
17.3,allocate,84,8,5159,723.3333333333333,3.333333333333333
17.7,deallocate,79,0,3133,0,0
17.7,allocate,6,5,3134,29.999999999999996,3.333333333333333
17.7,deallocate,5,0,3132,0,0
17.7,allocate,79,5,3136,173.33333333333331,3.333333333333333
17.7,deallocate,6,0,3131,0,0
17.7,allocate,5,5,3135,23.333333333333332,3.333333333333333
17.8,deallocate,29,1,783,66,0.0
17.8,allocate,53,5,790,22,2.5
17.8,allocate,1,5,792,32,2.5
17.8,allocate,84,5,791,217,2.5
17.8,allocate,23,5,794,96,2.5
17.8,allocate,29,5,789,66,2.5
17.8,deallocate,23,1,788,96,0.0
17.8,deallocate,1,1,786,32,0.0
17.8,deallocate,84,1,785,217,0.0
17.8,deallocate,53,1,784,22,0.0
17.8,allocate,37,5,793,96,2.5
17.8,deallocate,37,1,787,96,0.0
18.5,deallocate,11,8,498,234,0.0
18.5,deallocate,59,8,501,114,0.0
18.5,allocate,88,2,504,112,10.0
18.5,allocate,47,2,505,117,10.0
18.5,allocate,59,2,506,114,10.0
18.5,allocate,7,2,507,160,10.0
18.5,allocate,11,2,503,234,10.0
18.5,deallocate,7,8,502,160,0.0
18.5,deallocate,47,8,500,117,0.0
18.5,deallocate,88,8,499,112,0.0
18.6,deallocate,5,5,1094,7,0.0
18.6,deallocate,6,5,1093,9,0.0
18.6,allocate,21,1,3668,370.0,1.4285714285714286
18.6,deallocate,21,2,3667,0,0
18.6,deallocate,79,5,1095,52,0.0
18.9,allocate,15,9,753,23,5.0
18.9,deallocate,62,2,751,94,0.0
18.9,allocate,59,9,754,114,5.0
18.9,allocate,4,9,758,91,5.0
18.9,deallocate,15,2,747,23,0.0
18.9,allocate,62,9,757,94,5.0
18.9,allocate,90,9,756,56,5.0
18.9,allocate,13,9,755,210,5.0
18.9,deallocate,59,2,748,114,0.0
18.9,deallocate,4,2,752,91,0.0
18.9,deallocate,90,2,750,56,0.0
18.9,deallocate,13,2,749,210,0.0
20,allocate,63,7,3817,133.33333333333334,1.6666666666666667
20,allocate,37,4,5531,1920.0,20.0
20,allocate,18,7,3810,105.0,1.6666666666666667
20,allocate,53,4,5533,440.0,20.0
20,allocate,51,4,5534,1460.0,20.0
20,allocate,56,4,5528,1200.0,20.0
20,allocate,14,4,5532,1020.0,20.0
20,allocate,84,7,3812,361.6666666666667,1.6666666666666667
20.0,deallocate,21,1,3668,0,0
20,allocate,31,4,5530,2100.0,20.0
20,allocate,27,4,5529,1560.0,20.0
20,allocate,81,7,3816,410.0,1.6666666666666667
20,allocate,98,7,3815,30.0,1.6666666666666667
20,allocate,40,7,3814,306.6666666666667,1.6666666666666667
20,allocate,5,7,3813,11.666666666666668,1.6666666666666667
20,allocate,11,7,3811,390.0,1.6666666666666667
20.3,deallocate,37,5,793,96,0.0
20.3,allocate,53,8,796,22,2.5
20.3,deallocate,53,5,790,22,0.0
20.3,deallocate,23,5,794,96,0.0
20.3,allocate,23,8,800,96,2.5
20.3,allocate,37,8,799,96,2.5
20.3,allocate,1,8,798,32,2.5
20.3,allocate,29,8,795,66,2.5
20.3,deallocate,84,5,791,217,0.0
20.3,deallocate,1,5,792,32,0.0
20.3,allocate,84,8,797,217,2.5
20.3,deallocate,29,5,789,66,0.0
20.7,allocate,94,9,5169,320.0,3.333333333333333
20.7,allocate,34,6,4,385,10.0
20.7,deallocate,56,8,5164,0,0
20.7,deallocate,6,8,5163,0,0
20.7,deallocate,5,8,5158,0,0
20.7,deallocate,78,8,5162,0,0
20.7,deallocate,59,8,5160,0,0
20.7,deallocate,94,8,5161,0,0
20.7,allocate,92,9,5165,216.66666666666666,3.333333333333333
20.7,deallocate,84,8,5159,0,0
20.7,allocate,5,9,5166,23.333333333333332,3.333333333333333
20.7,allocate,84,9,5167,723.3333333333333,3.333333333333333
20.7,allocate,78,9,5170,466.66666666666663,3.333333333333333
20.7,allocate,6,9,5171,29.999999999999996,3.333333333333333
20.7,deallocate,9,0,3,378,0.0
20.7,allocate,56,9,5172,199.99999999999997,3.333333333333333
20.7,allocate,59,9,5168,379.99999999999994,3.333333333333333
20.7,allocate,9,6,5,378,10.0
20.7,deallocate,34,0,2,385,0.0
20.7,deallocate,92,8,5157,0,0
21,allocate,50,6,5588,4500.0,15.0
21,allocate,99,3,2956,2480.0,10.0
21,allocate,80,3,2955,370.0,10.0
21,allocate,79,3,2954,520.0,10.0
21,allocate,47,3,2953,1170.0,10.0
21.0,deallocate,79,5,3136,0,0
21,allocate,76,3,2951,3150.0,10.0
21,allocate,87,3,2952,1480.0,10.0
21.0,deallocate,6,5,3134,0,0
21.0,deallocate,5,5,3135,0,0
21.7,deallocate,98,7,3815,0,0
21.7,allocate,81,4,3824,410.0,1.6666666666666667
21.7,allocate,98,4,3823,30.0,1.6666666666666667
21.7,allocate,40,4,3822,306.6666666666667,1.6666666666666667
21.7,allocate,18,4,3818,105.0,1.6666666666666667
21.7,deallocate,63,7,3817,0,0
21.7,deallocate,81,7,3816,0,0
21.7,deallocate,40,7,3814,0,0
21.7,deallocate,5,7,3813,0,0
21.7,deallocate,84,7,3812,0,0
21.7,deallocate,18,7,3810,0,0
21.7,allocate,5,4,3821,11.666666666666668,1.6666666666666667
21.7,allocate,84,4,3820,361.6666666666667,1.6666666666666667
21.7,allocate,63,4,3825,133.33333333333334,1.6666666666666667
21.7,deallocate,11,7,3811,0,0
21.7,allocate,11,4,3819,390.0,1.6666666666666667
22.1,allocate,51,1,3596,811.1111111111111,11.11111111111111
22.1,allocate,59,1,3595,1266.6666666666665,11.11111111111111
22.1,deallocate,50,6,3585,0,0
22.1,deallocate,26,6,3586,0,0
22.1,allocate,47,1,3594,1300.0,11.11111111111111
22.1,deallocate,59,6,3588,0,0
22.1,allocate,26,1,3593,2111.111111111111,11.11111111111111
22.1,allocate,50,1,3592,3333.333333333333,11.11111111111111
22.1,deallocate,47,6,3587,0,0
22.1,allocate,38,1,3591,1244.4444444444443,11.11111111111111
22.1,deallocate,88,6,3590,0,0
22.1,deallocate,38,6,3584,0,0
22.1,deallocate,51,6,3589,0,0
22.1,allocate,88,1,3597,1244.4444444444443,11.11111111111111
22.8,allocate,23,3,806,96,2.5
22.8,deallocate,29,8,795,66,0.0
22.8,deallocate,84,8,797,217,0.0
22.8,deallocate,1,8,798,32,0.0
22.8,deallocate,37,8,799,96,0.0
22.8,allocate,29,3,801,66,2.5
22.8,allocate,53,3,802,22,2.5
22.8,allocate,84,3,803,217,2.5
22.8,deallocate,53,8,796,22,0.0
22.8,allocate,37,3,805,96,2.5
22.8,deallocate,23,8,800,96,0.0
22.8,allocate,1,3,804,32,2.5
23.3,deallocate,40,4,3822,0,0
23.3,deallocate,18,4,3818,0,0
23.3,allocate,84,0,3828,361.6666666666667,1.6666666666666667
23.3,deallocate,84,4,3820,0,0
23.3,allocate,18,0,3826,105.0,1.6666666666666667
23.3,allocate,98,0,3831,30.0,1.6666666666666667
23.3,deallocate,63,4,3825,0,0
23.3,deallocate,81,4,3824,0,0
23.3,deallocate,11,4,3819,0,0
23.3,allocate,11,0,3827,390.0,1.6666666666666667
23.3,allocate,81,0,3832,410.0,1.6666666666666667
23.3,allocate,40,0,3830,306.6666666666667,1.6666666666666667
23.3,allocate,5,0,3829,11.666666666666668,1.6666666666666667
23.3,deallocate,98,4,3823,0,0
23.3,deallocate,5,4,3821,0,0
23.3,allocate,63,0,3833,133.33333333333334,1.6666666666666667
23.9,allocate,15,8,759,23,5.0
23.9,allocate,59,8,760,114,5.0
23.9,allocate,62,8,763,94,5.0
23.9,deallocate,4,9,758,91,0.0
23.9,allocate,90,8,762,56,5.0
23.9,allocate,4,8,764,91,5.0
23.9,allocate,13,8,761,210,5.0
23.9,deallocate,59,9,754,114,0.0
23.9,deallocate,13,9,755,210,0.0
23.9,deallocate,90,9,756,56,0.0
23.9,deallocate,62,9,757,94,0.0
23.9,deallocate,15,9,753,23,0.0
24.0,deallocate,94,9,5169,0,0
24.0,allocate,92,3,5173,216.66666666666666,3.333333333333333
24.0,allocate,59,3,5176,379.99999999999994,3.333333333333333
24.0,deallocate,6,9,5171,0,0
24.0,deallocate,5,9,5166,0,0
24.0,deallocate,59,9,5168,0,0
24.0,allocate,6,3,5179,29.999999999999996,3.333333333333333
24.0,deallocate,92,9,5165,0,0
24.0,allocate,84,3,5175,723.3333333333333,3.333333333333333
24.0,allocate,5,3,5174,23.333333333333332,3.333333333333333
24.0,deallocate,78,9,5170,0,0
24.0,allocate,56,3,5180,199.99999999999997,3.333333333333333
24.0,deallocate,84,9,5167,0,0
24.0,deallocate,56,9,5172,0,0
24.0,allocate,94,3,5177,320.0,3.333333333333333
24.0,allocate,1,1,205,32,5.555555555555555
24.0,allocate,49,1,206,48,5.555555555555555
24.0,allocate,24,1,207,305,5.555555555555555
24.0,allocate,42,1,208,195,5.555555555555555
24.0,allocate,19,1,209,92,5.555555555555555
24.0,allocate,11,1,210,234,5.555555555555555
24.0,allocate,78,3,5178,466.66666666666663,3.333333333333333
24.4,deallocate,54,0,104,78,0.0
24.4,allocate,54,8,107,78,10.0
24.4,allocate,26,8,106,190,10.0
24.4,deallocate,57,0,105,216,0.0
24.4,allocate,57,8,108,216,10.0
24.4,deallocate,26,0,103,190,0.0
25.0,allocate,40,1,3838,306.6666666666667,1.6666666666666667
25.0,deallocate,26,7,3000,0,0
25.0,allocate,6,9,3003,90.0,10.0
25.0,deallocate,6,7,2999,0,0
25.0,deallocate,90,7,2998,0,0
25.0,allocate,26,9,3004,1900.0,10.0
25.0,allocate,5,1,3837,11.666666666666668,1.6666666666666667
25.0,allocate,90,9,3002,560.0,10.0
25.0,allocate,63,1,3841,133.33333333333334,1.6666666666666667
25.0,allocate,81,1,3840,410.0,1.6666666666666667
25.0,allocate,98,1,3839,30.0,1.6666666666666667
25.0,deallocate,5,0,3829,0,0
25.0,deallocate,11,0,3827,0,0
25.0,deallocate,98,0,3831,0,0
25.0,deallocate,63,0,3833,0,0
25.0,allocate,18,1,3834,105.0,1.6666666666666667
25.0,allocate,11,1,3835,390.0,1.6666666666666667
25.0,allocate,84,1,3836,361.6666666666667,1.6666666666666667
25.0,deallocate,40,0,3830,0,0
25.0,deallocate,84,0,3828,0,0
25.0,deallocate,18,0,3826,0,0
25.0,deallocate,81,0,3832,0,0
25.3,deallocate,1,3,804,32,0.0
25.3,allocate,1,9,810,32,2.5
25.3,allocate,84,9,809,217,2.5
25.3,allocate,53,9,808,22,2.5
25.3,allocate,29,9,807,66,2.5
25.3,deallocate,23,3,806,96,0.0
25.3,deallocate,29,3,801,66,0.0
25.3,allocate,23,9,812,96,2.5
25.3,deallocate,53,3,802,22,0.0
25.3,allocate,37,9,811,96,2.5
25.3,deallocate,84,3,803,217,0.0
25.3,deallocate,37,3,805,96,0.0
26.1,allocate,29,1,687,66,5.0
26.1,allocate,28,1,684,11,5.0
26.1,allocate,50,1,685,300,5.0
26.1,allocate,85,1,686,42,5.0
26.6,allocate,63,7,880,80,1.6666666666666667
26.6,allocate,5,7,876,7,1.6666666666666667
26.6,allocate,84,7,875,217,1.6666666666666667
26.6,allocate,11,7,874,234,1.6666666666666667
26.6,allocate,18,7,873,63,1.6666666666666667
26.6,allocate,40,7,877,184,1.6666666666666667
26.6,allocate,81,7,879,246,1.6666666666666667
26.6,allocate,98,7,878,18,1.6666666666666667
26.7,allocate,40,2,3846,306.6666666666667,1.6666666666666667
26.7,allocate,18,2,3842,105.0,1.6666666666666667
26.7,deallocate,60,9,3999,0,0
26.7,allocate,60,3,4000,1916.6666666666667,16.666666666666668
26.7,deallocate,81,1,3840,0,0
26.7,allocate,63,2,3849,133.33333333333334,1.6666666666666667
26.7,allocate,81,2,3848,410.0,1.6666666666666667
26.7,allocate,98,2,3847,30.0,1.6666666666666667
26.7,allocate,5,2,3845,11.666666666666668,1.6666666666666667
26.7,deallocate,98,1,3839,0,0
26.7,deallocate,84,1,3836,0,0
26.7,allocate,11,2,3843,390.0,1.6666666666666667
26.7,deallocate,5,1,3837,0,0
26.7,deallocate,11,1,3835,0,0
26.7,deallocate,18,1,3834,0,0
26.7,allocate,84,2,3844,361.6666666666667,1.6666666666666667
26.7,deallocate,40,1,3838,0,0
26.7,deallocate,63,1,3841,0,0
